,Country,Country Code,Year,PIB_(1000_US$),contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,dist,distcap,distw,distwces,Commodity Code,Simple Average,Weighted Average,Imports Value in 1000 USD
6584,United Arab Emirates,ARE,2009,253547358.74744695,0,0,0,0,0,0,0,0,12129.45,11957.41,11848.63,11809.98,6,5.0,5.0,1.822
6585,United Arab Emirates,ARE,2009,253547358.74744695,0,0,0,0,0,0,0,0,12129.45,11957.41,11848.63,11809.98,7,1.25,3.86,678.3939999999999
6586,United Arab Emirates,ARE,2009,253547358.74744695,0,0,0,0,0,0,0,0,12129.45,11957.41,11848.63,11809.98,8,1.25,0.12,6590.726
6587,United Arab Emirates,ARE,2009,253547358.74744695,0,0,0,0,0,0,0,0,12129.45,11957.41,11848.63,11809.98,9,2.73,2.35,6571.5430000000015
6588,United Arab Emirates,ARE,2009,253547358.74744695,0,0,0,0,0,0,0,0,12129.45,11957.41,11848.63,11809.98,10,0.0,0.0,10958.038
6589,United Arab Emirates,ARE,2009,253547358.74744695,0,0,0,0,0,0,0,0,12129.45,11957.41,11848.63,11809.98,12,2.5,4.5,881.3589999999998
6590,United Arab Emirates,ARE,2009,253547358.74744695,0,0,0,0,0,0,0,0,12129.45,11957.41,11848.63,11809.98,15,5.0,5.0,9741.185
6591,Argentina,ARG,2009,332976484.57761896,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,1,1.6,1.13,4017.536
6592,Argentina,ARG,2009,332976484.57761896,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,2,9.5,9.8,63370.532
6593,Argentina,ARG,2009,332976484.57761896,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,3,9.29,10.0,1536.556
6594,Argentina,ARG,2009,332976484.57761896,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,4,15.78,15.63,10143.641
6595,Argentina,ARG,2009,332976484.57761896,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,5,2.85,1.07,5972.639
6596,Argentina,ARG,2009,332976484.57761896,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,6,6.67,3.28,75.285
6597,Argentina,ARG,2009,332976484.57761896,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,7,8.61,8.6,1578.167
6598,Argentina,ARG,2009,332976484.57761896,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,8,10.0,10.0,14128.315
6599,Argentina,ARG,2009,332976484.57761896,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,9,10.0,10.0,60701.83
6600,Argentina,ARG,2009,332976484.57761896,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,10,5.81,2.43,6405.1190000000015
6601,Argentina,ARG,2009,332976484.57761896,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,11,11.14,10.0,874.303
6602,Argentina,ARG,2009,332976484.57761896,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,12,3.4,0.12,2300.423
6603,Argentina,ARG,2009,332976484.57761896,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,13,7.35,7.01,5334.8319999999985
6604,Argentina,ARG,2009,332976484.57761896,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,14,6.0,6.0,718.308
6605,Argentina,ARG,2009,332976484.57761896,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,15,12.22,10.05,4172.014
6606,Armenia,ARM,2009,8647936.747987041,0,0,0,0,0,0,0,0,11769.69,11342.55,11270.88,11214.9,2,10.0,10.0,22545.854
6607,Armenia,ARM,2009,8647936.747987041,0,0,0,0,0,0,0,0,11769.69,11342.55,11270.88,11214.9,3,10.0,10.0,0.628
6608,Armenia,ARM,2009,8647936.747987041,0,0,0,0,0,0,0,0,11769.69,11342.55,11270.88,11214.9,6,10.0,10.0,0.081
6609,Armenia,ARM,2009,8647936.747987041,0,0,0,0,0,0,0,0,11769.69,11342.55,11270.88,11214.9,8,10.0,10.0,16.62
6610,Armenia,ARM,2009,8647936.747987041,0,0,0,0,0,0,0,0,11769.69,11342.55,11270.88,11214.9,9,10.0,10.0,38.464
6611,Armenia,ARM,2009,8647936.747987041,0,0,0,0,0,0,0,0,11769.69,11342.55,11270.88,11214.9,12,0.0,0.0,0.122
6612,Antigua and Barbuda,ATG,2009,1224253.0,0,0,0,0,0,0,0,0,4818.193,3969.111,4385.591,4209.473,2,6.46,3.52,2772.265
6613,Antigua and Barbuda,ATG,2009,1224253.0,0,0,0,0,0,0,0,0,4818.193,3969.111,4385.591,4209.473,4,5.0,0.42,263.76
6614,Antigua and Barbuda,ATG,2009,1224253.0,0,0,0,0,0,0,0,0,4818.193,3969.111,4385.591,4209.473,8,40.0,40.0,1.452
6615,Antigua and Barbuda,ATG,2009,1224253.0,0,0,0,0,0,0,0,0,4818.193,3969.111,4385.591,4209.473,9,5.0,5.0,7.739
6616,Antigua and Barbuda,ATG,2009,1224253.0,0,0,0,0,0,0,0,0,4818.193,3969.111,4385.591,4209.473,15,26.0,28.24,139.934
6617,Australia,AUS,2009,927805183.3308789,0,0,0,0,0,0,0,0,13371.76,14070.8,14046.75,13983.36,3,0.0,0.0,485.116
6618,Australia,AUS,2009,927805183.3308789,0,0,0,0,0,0,0,0,13371.76,14070.8,14046.75,13983.36,5,1.25,2.49,289.185
6619,Australia,AUS,2009,927805183.3308789,0,0,0,0,0,0,0,0,13371.76,14070.8,14046.75,13983.36,8,1.0,0.05,1342.644
6620,Australia,AUS,2009,927805183.3308789,0,0,0,0,0,0,0,0,13371.76,14070.8,14046.75,13983.36,9,0.0,0.0,27554.544
6621,Australia,AUS,2009,927805183.3308789,0,0,0,0,0,0,0,0,13371.76,14070.8,14046.75,13983.36,11,0.0,0.0,9.243
6622,Australia,AUS,2009,927805183.3308789,0,0,0,0,0,0,0,0,13371.76,14070.8,14046.75,13983.36,12,0.0,0.0,157.58100000000005
6623,Australia,AUS,2009,927805183.3308789,0,0,0,0,0,0,0,0,13371.76,14070.8,14046.75,13983.36,13,1.0,0.22,673.8480000000002
6624,Australia,AUS,2009,927805183.3308789,0,0,0,0,0,0,0,0,13371.76,14070.8,14046.75,13983.36,15,1.71,3.88,9965.177
6625,Burundi,BDI,2009,1781455.0920711397,0,0,0,0,0,0,0,0,8433.928,8547.685,8297.637,8260.768,3,25.0,25.0,0.127
6626,Benin,BEN,2009,7097198.71161023,0,0,0,0,0,0,0,0,6291.807,6111.194,5980.872,5893.825,2,20.0,20.0,23838.844
6627,Benin,BEN,2009,7097198.71161023,0,0,0,0,0,0,0,0,6291.807,6111.194,5980.872,5893.825,3,10.0,10.0,423.86
6628,Benin,BEN,2009,7097198.71161023,0,0,0,0,0,0,0,0,6291.807,6111.194,5980.872,5893.825,4,20.0,20.0,38.625
6629,Benin,BEN,2009,7097198.71161023,0,0,0,0,0,0,0,0,6291.807,6111.194,5980.872,5893.825,10,10.0,10.0,13443.591
6630,Burkina Faso,BFA,2009,8369175.12625316,0,0,0,0,0,0,0,0,6314.805,5976.188,5824.24,5717.327,4,5.0,5.0,44.416
6631,Burkina Faso,BFA,2009,8369175.12625316,0,0,0,0,0,0,0,0,6314.805,5976.188,5824.24,5717.327,9,20.0,20.0,0.637
6632,Bahrain,BHR,2009,22938218.0851064,0,0,0,0,0,0,0,0,11828.47,11617.3,11426.47,11384.75,2,4.42,4.92,37943.612
6633,Bahrain,BHR,2009,22938218.0851064,0,0,0,0,0,0,0,0,11828.47,11617.3,11426.47,11384.75,3,0.0,0.0,4.805
6634,Bahrain,BHR,2009,22938218.0851064,0,0,0,0,0,0,0,0,11828.47,11617.3,11426.47,11384.75,4,4.72,4.93,652.215
6635,Bahrain,BHR,2009,22938218.0851064,0,0,0,0,0,0,0,0,11828.47,11617.3,11426.47,11384.75,7,5.0,5.0,13.547
6636,Bahrain,BHR,2009,22938218.0851064,0,0,0,0,0,0,0,0,11828.47,11617.3,11426.47,11384.75,8,1.0,0.34,168.755
6637,Bahrain,BHR,2009,22938218.0851064,0,0,0,0,0,0,0,0,11828.47,11617.3,11426.47,11384.75,9,2.0,1.51,84.125
6638,Bahrain,BHR,2009,22938218.0851064,0,0,0,0,0,0,0,0,11828.47,11617.3,11426.47,11384.75,10,0.0,0.0,15.645
6639,Belize,BLZ,2009,1335217.5,0,0,0,0,0,0,0,0,6447.859,5797.847,6225.439,6144.26,4,5.0,7.66,453.825
6640,Belize,BLZ,2009,1335217.5,0,0,0,0,0,0,0,0,6447.859,5797.847,6225.439,6144.26,9,40.0,40.0,0.269
6641,Belize,BLZ,2009,1335217.5,0,0,0,0,0,0,0,0,6447.859,5797.847,6225.439,6144.26,10,0.0,0.0,365.834
6642,Belize,BLZ,2009,1335217.5,0,0,0,0,0,0,0,0,6447.859,5797.847,6225.439,6144.26,12,0.0,0.0,271.508
6643,Bolivia,BOL,2009,17339992.1652422,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,1,0.67,3.57,2437.313
6644,Bolivia,BOL,2009,17339992.1652422,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,2,2.0,0.16,476.341
6645,Bolivia,BOL,2009,17339992.1652422,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,3,0.0,0.0,2.972
6646,Bolivia,BOL,2009,17339992.1652422,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,4,2.45,2.56,1036.823
6647,Bolivia,BOL,2009,17339992.1652422,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,6,0.0,0.0,17.859
6648,Bolivia,BOL,2009,17339992.1652422,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,7,1.67,1.84,0.253
6649,Bolivia,BOL,2009,17339992.1652422,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,8,0.67,0.0,2744.152
6650,Bolivia,BOL,2009,17339992.1652422,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,9,0.0,0.0,141.543
6651,Bolivia,BOL,2009,17339992.1652422,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,10,2.33,0.86,2572.6620000000007
6652,Bolivia,BOL,2009,17339992.1652422,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,11,2.44,3.99,293.933
6653,Bolivia,BOL,2009,17339992.1652422,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,12,1.19,3.39,8006.525
6654,Bolivia,BOL,2009,17339992.1652422,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,13,0.0,0.0,89.428
6655,Bolivia,BOL,2009,17339992.1652422,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,14,0.0,0.0,636.41
6656,Bolivia,BOL,2009,17339992.1652422,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,15,1.86,2.61,678.7769999999998
6657,Botswana,BWA,2009,10267133.1777334,0,0,0,0,0,0,0,0,7274.823,7687.095,7388.349,7351.532,15,10.0,10.0,21.587
6658,Central African Republic,CAF,2009,2059094.0482601896,0,0,0,0,0,0,0,0,7721.303000000001,7658.8859999999995,7451.108,7393.275,2,5.0,5.0,267.341
6659,Canada,CAN,2009,1371153004.98644,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,1,0.0,0.0,91.4
6660,Canada,CAN,2009,1371153004.98644,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,2,3.83,2.5,40590.762
6661,Canada,CAN,2009,1371153004.98644,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,3,0.29,0.78,2344.722
6662,Canada,CAN,2009,1371153004.98644,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,4,2.5,0.0,2327.078
6663,Canada,CAN,2009,1371153004.98644,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,5,0.0,0.0,812.574
6664,Canada,CAN,2009,1371153004.98644,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,6,4.04,1.39,1073.212
6665,Canada,CAN,2009,1371153004.98644,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,7,0.91,1.06,775.316
6666,Canada,CAN,2009,1371153004.98644,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,8,0.9,0.43,32511.329
6667,Canada,CAN,2009,1371153004.98644,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,9,0.0,0.0,74295.147
6668,Canada,CAN,2009,1371153004.98644,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,10,20.36,0.15,177.683
6669,Canada,CAN,2009,1371153004.98644,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,11,1.72,0.23,356.708
6670,Canada,CAN,2009,1371153004.98644,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,12,0.23,0.0,644.5840000000002
6671,Canada,CAN,2009,1371153004.98644,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,13,0.0,0.0,1201.843
6672,Canada,CAN,2009,1371153004.98644,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,15,3.32,3.58,1266.435
6673,Switzerland,CHE,2009,541506295.377263,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,1,0.0,0.0,29.61
6674,Switzerland,CHE,2009,541506295.377263,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,3,0.0,0.0,821.581
6675,Switzerland,CHE,2009,541506295.377263,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,4,0.0,0.0,247.377
6676,Switzerland,CHE,2009,541506295.377263,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,5,0.0,0.0,1289.046
6677,Switzerland,CHE,2009,541506295.377263,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,7,0.0,0.0,64.683
6678,Switzerland,CHE,2009,541506295.377263,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,8,0.0,0.0,8186.896
6679,Switzerland,CHE,2009,541506295.377263,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,9,0.0,0.0,101999.872
6680,Switzerland,CHE,2009,541506295.377263,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,10,0.0,0.0,15536.805
6681,Switzerland,CHE,2009,541506295.377263,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,11,0.0,0.0,25.732
6682,Switzerland,CHE,2009,541506295.377263,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,12,0.0,0.0,3411.005
6683,Switzerland,CHE,2009,541506295.377263,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,13,0.0,0.0,423.834
6684,Switzerland,CHE,2009,541506295.377263,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,15,0.0,0.0,81.532
6685,Chile,CHL,2009,172389498.444621,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,1,6.0,6.0,480.861
6686,Chile,CHL,2009,172389498.444621,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,2,7.63,6.82,25581.002
6687,Chile,CHL,2009,172389498.444621,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,3,6.0,6.0,444.555
6688,Chile,CHL,2009,172389498.444621,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,4,6.0,6.0,3941.724
6689,Chile,CHL,2009,172389498.444621,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,5,6.0,6.0,355.892
6690,Chile,CHL,2009,172389498.444621,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,6,6.0,6.0,139.96
6691,Chile,CHL,2009,172389498.444621,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,7,6.0,6.0,80.175
6692,Chile,CHL,2009,172389498.444621,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,8,6.0,6.0,1490.066
6693,Chile,CHL,2009,172389498.444621,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,9,6.0,6.0,18753.516
6694,Chile,CHL,2009,172389498.444621,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,10,6.0,6.0,22175.838
6695,Chile,CHL,2009,172389498.444621,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,11,6.0,6.0,1768.4070000000004
6696,Chile,CHL,2009,172389498.444621,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,12,6.0,6.0,339.676
6697,Chile,CHL,2009,172389498.444621,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,13,6.0,6.0,1252.398
6698,Chile,CHL,2009,172389498.444621,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,14,6.0,6.0,1.189
6699,Chile,CHL,2009,172389498.444621,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,15,6.0,6.0,5746.962
6700,China,CHN,2009,5101702432.88345,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,2,12.0,12.0,45460.901
6701,China,CHN,2009,5101702432.88345,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,3,8.73,10.0,568.6709999999998
6702,China,CHN,2009,5101702432.88345,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,4,17.08,19.0,533.571
6703,China,CHN,2009,5101702432.88345,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,5,8.7,10.45,143.14700000000005
6704,China,CHN,2009,5101702432.88345,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,6,10.05,4.53,62.334
6705,China,CHN,2009,5101702432.88345,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,8,16.67,10.0,1729.698
6706,China,CHN,2009,5101702432.88345,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,9,12.67,8.31,2287.387
6707,China,CHN,2009,5101702432.88345,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,11,20.0,20.0,596.262
6708,China,CHN,2009,5101702432.88345,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,12,5.87,2.4,7350424.295
6709,China,CHN,2009,5101702432.88345,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,13,15.75,19.83,6657.462
6710,China,CHN,2009,5101702432.88345,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,14,4.0,4.0,3715.215
6711,China,CHN,2009,5101702432.88345,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,15,17.33,9.44,407991.14700000006
6712,Cote d'Ivoire,CIV,2009,24277493.8620625,0,0,0,0,0,0,0,0,5630.741,5328.784000000001,5234.485,5127.833,2,20.0,20.0,8869.898000000001
6713,Cote d'Ivoire,CIV,2009,24277493.8620625,0,0,0,0,0,0,0,0,5630.741,5328.784000000001,5234.485,5127.833,3,10.0,10.0,100.187
6714,Cote d'Ivoire,CIV,2009,24277493.8620625,0,0,0,0,0,0,0,0,5630.741,5328.784000000001,5234.485,5127.833,4,12.5,12.5,51.298
6715,Cote d'Ivoire,CIV,2009,24277493.8620625,0,0,0,0,0,0,0,0,5630.741,5328.784000000001,5234.485,5127.833,8,20.0,20.0,1.4680000000000002
6716,Cote d'Ivoire,CIV,2009,24277493.8620625,0,0,0,0,0,0,0,0,5630.741,5328.784000000001,5234.485,5127.833,9,18.33,19.99,114.391
6717,Cote d'Ivoire,CIV,2009,24277493.8620625,0,0,0,0,0,0,0,0,5630.741,5328.784000000001,5234.485,5127.833,10,10.0,10.0,47.99800000000001
6718,Cote d'Ivoire,CIV,2009,24277493.8620625,0,0,0,0,0,0,0,0,5630.741,5328.784000000001,5234.485,5127.833,11,10.0,10.0,26.979
6719,Cote d'Ivoire,CIV,2009,24277493.8620625,0,0,0,0,0,0,0,0,5630.741,5328.784000000001,5234.485,5127.833,13,5.0,5.0,12.984000000000002
6720,Cote d'Ivoire,CIV,2009,24277493.8620625,0,0,0,0,0,0,0,0,5630.741,5328.784000000001,5234.485,5127.833,15,16.25,18.41,821.221
6721,Cameroon,CMR,2009,26017925.551842604,0,0,0,0,0,0,0,0,6997.694,6895.956999999999,6782.752,6706.325,2,20.0,20.0,689.3739999999998
6722,Cameroon,CMR,2009,26017925.551842604,0,0,0,0,0,0,0,0,6997.694,6895.956999999999,6782.752,6706.325,3,20.0,20.0,387.735
6723,Cameroon,CMR,2009,26017925.551842604,0,0,0,0,0,0,0,0,6997.694,6895.956999999999,6782.752,6706.325,4,11.25,5.16,1145.25
6724,Cameroon,CMR,2009,26017925.551842604,0,0,0,0,0,0,0,0,6997.694,6895.956999999999,6782.752,6706.325,8,30.0,30.0,0.318
6725,Cameroon,CMR,2009,26017925.551842604,0,0,0,0,0,0,0,0,6997.694,6895.956999999999,6782.752,6706.325,9,28.94,30.0,81.194
6726,Cameroon,CMR,2009,26017925.551842604,0,0,0,0,0,0,0,0,6997.694,6895.956999999999,6782.752,6706.325,10,17.5,10.5,10760.802
6727,Cameroon,CMR,2009,26017925.551842604,0,0,0,0,0,0,0,0,6997.694,6895.956999999999,6782.752,6706.325,15,30.0,30.0,35.091
6728,Colombia,COL,2009,232494134.119684,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,1,5.0,5.0,1781.095
6729,Colombia,COL,2009,232494134.119684,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,3,20.0,20.0,1816.314
6730,Colombia,COL,2009,232494134.119684,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,4,15.0,18.09,989.249
6731,Colombia,COL,2009,232494134.119684,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,5,5.83,6.53,3032.795
6732,Colombia,COL,2009,232494134.119684,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,6,5.0,5.0,131.822
6733,Colombia,COL,2009,232494134.119684,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,7,15.0,15.0,139.089
6734,Colombia,COL,2009,232494134.119684,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,8,15.0,15.0,230.107
6735,Colombia,COL,2009,232494134.119684,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,9,12.5,16.49,3089.368
6736,Colombia,COL,2009,232494134.119684,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,10,24.17,17.39,179101.75199999995
6737,Colombia,COL,2009,232494134.119684,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,11,20.0,20.0,1311.195
6738,Colombia,COL,2009,232494134.119684,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,12,7.86,5.31,12486.331
6739,Colombia,COL,2009,232494134.119684,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,13,11.0,9.94,736.34
6740,Colombia,COL,2009,232494134.119684,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,14,10.0,10.0,0.82
6741,Colombia,COL,2009,232494134.119684,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,15,18.19,19.28,15656.678
6742,Costa Rica,CRI,2009,30562361.1230307,0,0,0,0,0,0,0,0,5523.376,4908.8240000000005,5368.428,5275.892,1,9.0,9.0,1.494
6743,Costa Rica,CRI,2009,30562361.1230307,0,0,0,0,0,0,0,0,5523.376,4908.8240000000005,5368.428,5275.892,4,50.5,47.35,0.09
6744,Costa Rica,CRI,2009,30562361.1230307,0,0,0,0,0,0,0,0,5523.376,4908.8240000000005,5368.428,5275.892,7,20.0,20.0,557.7719999999998
6745,Costa Rica,CRI,2009,30562361.1230307,0,0,0,0,0,0,0,0,5523.376,4908.8240000000005,5368.428,5275.892,9,12.33,9.16,1.828
6746,Costa Rica,CRI,2009,30562361.1230307,0,0,0,0,0,0,0,0,5523.376,4908.8240000000005,5368.428,5275.892,10,8.75,3.53,0.238
6747,Costa Rica,CRI,2009,30562361.1230307,0,0,0,0,0,0,0,0,5523.376,4908.8240000000005,5368.428,5275.892,11,6.0,8.99,77.021
6748,Costa Rica,CRI,2009,30562361.1230307,0,0,0,0,0,0,0,0,5523.376,4908.8240000000005,5368.428,5275.892,12,0.0,0.0,1040.18
6749,Costa Rica,CRI,2009,30562361.1230307,0,0,0,0,0,0,0,0,5523.376,4908.8240000000005,5368.428,5275.892,13,0.0,0.0,73.881
6750,Costa Rica,CRI,2009,30562361.1230307,0,0,0,0,0,0,0,0,5523.376,4908.8240000000005,5368.428,5275.892,15,7.75,6.07,137.778
6751,Cuba,CUB,2009,62080000.0,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,2,9.44,10.0,24779.037
6752,Cuba,CUB,2009,62080000.0,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,4,25.0,17.58,123576.029
6753,Cuba,CUB,2009,62080000.0,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,7,10.0,10.0,21.753
6754,Cuba,CUB,2009,62080000.0,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,9,13.75,17.5,22724.449
6755,Cuba,CUB,2009,62080000.0,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,10,15.0,15.0,18588.647
6756,Cuba,CUB,2009,62080000.0,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,11,4.0,4.0,7.636
6757,Cuba,CUB,2009,62080000.0,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,12,2.6,4.99,62766.805
6758,Cuba,CUB,2009,62080000.0,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,13,7.5,7.93,5.447
6759,Cuba,CUB,2009,62080000.0,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,15,9.6,14.5,42749.45200000001
6760,Dominican Republic,DOM,2009,48261079.5228544,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,2,20.83,20.83,54.999
6761,Dominican Republic,DOM,2009,48261079.5228544,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,3,20.0,20.0,31.378
6762,Dominican Republic,DOM,2009,48261079.5228544,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,4,16.0,20.0,333.55
6763,Dominican Republic,DOM,2009,48261079.5228544,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,7,22.5,24.98,283.706
6764,Dominican Republic,DOM,2009,48261079.5228544,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,8,20.0,20.0,22.124
6765,Dominican Republic,DOM,2009,48261079.5228544,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,9,13.33,10.89,1911.105
6766,Dominican Republic,DOM,2009,48261079.5228544,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,10,0.0,0.0,2101.913
6767,Dominican Republic,DOM,2009,48261079.5228544,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,11,5.0,0.9,177.733
6768,Dominican Republic,DOM,2009,48261079.5228544,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,12,0.0,0.0,9781.367
