Year,Partner,Partner ISO,Commodity Code,Commodity,Trade Value (US$)
2009,Cuba,CUB,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,31383579
2009,Cyprus,CYP,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,2843446
2009,Denmark,DNK,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,5205220
2009,Dominica,DMA,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,29433
2009,Nigeria,NGA,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,1262864
2009,Dominican Rep.,DOM,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,1609245
2009,El Salvador,SLV,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,28480
2009,Equatorial Guinea,GNQ,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,34793
2009,France,FRA,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,70259982
2009,Gambia,GMB,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,38858
2009,Germany,DEU,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,14347820
2009,Ghana,GHA,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,189904
2009,Greece,GRC,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,12541288
2009,Guatemala,GTM,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,14186783
2009,Guinea,GIN,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,20051
2009,Guyana,GUY,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,354470
2009,Honduras,HND,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,392
2009,Ecuador,ECU,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,707213
2009,FS Micronesia,FSM,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,4128
2009,Pakistan,PAK,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,18209599
2009,Panama,PAN,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,401879
2009,Suriname,SUR,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",4142
2009,Spain,ESP,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",798679510
2009,South Africa,ZAF,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",2874895
2009,Viet Nam,VNM,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",105199
2009,Singapore,SGP,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",835302
2009,India,IND,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",97942
2009,Serbia,SRB,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",12955
2009,Viet Nam,VNM,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,15103670
2009,South Africa,ZAF,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,24138996
2009,Spain,ESP,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,43959470
2009,Suriname,SUR,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,1652174
2009,Sweden,SWE,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",527778
2009,Eswatini,SWZ,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,21323
2009,Switzerland,CHE,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,502584
2009,Syria,SYR,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,401146
2009,Thailand,THA,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,240827
2009,Trinidad and Tobago,TTO,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,1716990
2009,United Arab Emirates,ARE,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,16488076
2009,Tunisia,TUN,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,8143600
2009,Turkey,TUR,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,9240304
2009,North Macedonia,MKD,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,12593
2009,Egypt,EGY,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,8073282
2009,United Kingdom,GBR,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,9957542
2009,USA,USA,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,23531055
2009,Sweden,SWE,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,241660
2009,Canada,CAN,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,709120
2009,Switzerland,CHE,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",11523818
2009,Thailand,THA,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",362582253
2009,Paraguay,PRY,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,8733006
2009,Peru,PER,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,9914730
2009,Philippines,PHL,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,138208
2009,Poland,POL,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,922799
2009,Portugal,PRT,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,6657729
2009,Guinea-Bissau,GNB,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,48092
2009,Russian Federation,RUS,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,29232
2009,Saint Vincent and the Grenadines,VCT,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,46851
2009,Sao Tome and Principe,STP,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,1900019
2009,Saudi Arabia,SAU,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,1209551
2009,Senegal,SEN,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,32292846
2009,Syria,SYR,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",783
2009,India,IND,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,134006822
2009,Venezuela,VEN,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",22284052
2009,Uruguay,URY,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",2466468
2009,USA,USA,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",3497396
2009,United Rep. of Tanzania,TZA,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",40113
2009,United Kingdom,GBR,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",266243574
2009,Egypt,EGY,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",72374500
2009,Ukraine,UKR,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",834175
2009,Uganda,UGA,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",645763
2009,Turkey,TUR,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",6226679
2009,United Arab Emirates,ARE,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1046437
2009,Trinidad and Tobago,TTO,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",220881
2009,Singapore,SGP,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,3169663
2009,Uruguay,URY,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,13810306
2009,Bosnia Herzegovina,BIH,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,26037
2009,Belgium,BEL,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,1933307
2009,Guyana,GUY,13,"Lac; gums, resins and other vegetable saps and extracts",2038
2009,Guatemala,GTM,13,"Lac; gums, resins and other vegetable saps and extracts",94194
2009,Greece,GRC,13,"Lac; gums, resins and other vegetable saps and extracts",172
2009,Ghana,GHA,13,"Lac; gums, resins and other vegetable saps and extracts",8888
2009,Germany,DEU,13,"Lac; gums, resins and other vegetable saps and extracts",3148558
2009,France,FRA,13,"Lac; gums, resins and other vegetable saps and extracts",1218919
2009,El Salvador,SLV,13,"Lac; gums, resins and other vegetable saps and extracts",596
2009,Ecuador,ECU,13,"Lac; gums, resins and other vegetable saps and extracts",122366
2009,Dominican Rep.,DOM,13,"Lac; gums, resins and other vegetable saps and extracts",47035
2009,Denmark,DNK,13,"Lac; gums, resins and other vegetable saps and extracts",67467
2009,Czechia,CZE,13,"Lac; gums, resins and other vegetable saps and extracts",43648
2009,Cuba,CUB,13,"Lac; gums, resins and other vegetable saps and extracts",570
2009,Costa Rica,CRI,13,"Lac; gums, resins and other vegetable saps and extracts",50215
2009,Colombia,COL,13,"Lac; gums, resins and other vegetable saps and extracts",708270
2009,China,CHN,13,"Lac; gums, resins and other vegetable saps and extracts",6639511
2009,Chile,CHL,13,"Lac; gums, resins and other vegetable saps and extracts",1351842
2009,Sri Lanka,LKA,13,"Lac; gums, resins and other vegetable saps and extracts",2588
2009,Cabo Verde,CPV,13,"Lac; gums, resins and other vegetable saps and extracts",44
2009,Canada,CAN,13,"Lac; gums, resins and other vegetable saps and extracts",997485
2009,Bolivia (Plurinational State of),BOL,13,"Lac; gums, resins and other vegetable saps and extracts",142212
2009,Belgium,BEL,13,"Lac; gums, resins and other vegetable saps and extracts",147860
2009,Bangladesh,BGD,13,"Lac; gums, resins and other vegetable saps and extracts",47275
2009,Austria,AUT,13,"Lac; gums, resins and other vegetable saps and extracts",16365
2009,Honduras,HND,13,"Lac; gums, resins and other vegetable saps and extracts",562
2009,"China, Hong Kong SAR",HKG,13,"Lac; gums, resins and other vegetable saps and extracts",374235
2009,Indonesia,IDN,13,"Lac; gums, resins and other vegetable saps and extracts",141220
2009,Iran,IRN,13,"Lac; gums, resins and other vegetable saps and extracts",1762
2009,Portugal,PRT,13,"Lac; gums, resins and other vegetable saps and extracts",6359013
2009,Poland,POL,13,"Lac; gums, resins and other vegetable saps and extracts",28557
2009,Philippines,PHL,13,"Lac; gums, resins and other vegetable saps and extracts",46755
2009,Peru,PER,13,"Lac; gums, resins and other vegetable saps and extracts",616039
2009,Paraguay,PRY,13,"Lac; gums, resins and other vegetable saps and extracts",964727
2009,Panama,PAN,13,"Lac; gums, resins and other vegetable saps and extracts",278804
2009,Pakistan,PAK,13,"Lac; gums, resins and other vegetable saps and extracts",327464
2009,Norway,NOR,13,"Lac; gums, resins and other vegetable saps and extracts",15249
2009,Niue,NIU,13,"Lac; gums, resins and other vegetable saps and extracts",1862
2009,New Zealand,NZL,13,"Lac; gums, resins and other vegetable saps and extracts",65621
2009,Netherlands,NLD,13,"Lac; gums, resins and other vegetable saps and extracts",1849830
2009,Australia,AUS,13,"Lac; gums, resins and other vegetable saps and extracts",743222
2009,"Other Asia, nes",,13,"Lac; gums, resins and other vegetable saps and extracts",1367600
2009,Malaysia,MYS,13,"Lac; gums, resins and other vegetable saps and extracts",373242
2009,Lebanon,LBN,13,"Lac; gums, resins and other vegetable saps and extracts",165529
2009,Rep. of Korea,KOR,13,"Lac; gums, resins and other vegetable saps and extracts",1128484
2009,Dem. People's Rep. of Korea,PRK,13,"Lac; gums, resins and other vegetable saps and extracts",4341
2009,Kenya,KEN,13,"Lac; gums, resins and other vegetable saps and extracts",4328
2009,Japan,JPN,13,"Lac; gums, resins and other vegetable saps and extracts",1812347
2009,Jamaica,JAM,13,"Lac; gums, resins and other vegetable saps and extracts",8818
2009,Côte d'Ivoire,CIV,13,"Lac; gums, resins and other vegetable saps and extracts",5622
2009,Italy,ITA,13,"Lac; gums, resins and other vegetable saps and extracts",589274
2009,Israel,ISR,13,"Lac; gums, resins and other vegetable saps and extracts",1541361
2009,Ireland,IRL,13,"Lac; gums, resins and other vegetable saps and extracts",12313
2009,Mexico,MEX,13,"Lac; gums, resins and other vegetable saps and extracts",1136857
2009,Argentina,ARG,13,"Lac; gums, resins and other vegetable saps and extracts",5464402
2009,Angola,AGO,13,"Lac; gums, resins and other vegetable saps and extracts",26556
2009,World,WLD,13,"Lac; gums, resins and other vegetable saps and extracts",63146584
2009,Israel,ISR,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,139350
2009,Italy,ITA,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,44817
2009,Japan,JPN,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1950343
2009,Rep. of Korea,KOR,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,87483
2009,Malaysia,MYS,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,11
2009,Netherlands,NLD,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,154
2009,Paraguay,PRY,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,2319
2009,Portugal,PRT,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,69068
2009,Romania,ROU,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,3042
2009,Senegal,SEN,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,175
2009,India,IND,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,20
2009,Germany,DEU,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,45653
2009,South Africa,ZAF,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1247
2009,Thailand,THA,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,220
2009,United Kingdom,GBR,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,34300
2009,USA,USA,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,38561
2009,Uruguay,URY,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,3
2009,World,WLD,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,1471126040
2009,Algeria,DZA,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,79969762
2009,Angola,AGO,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,9758539
2009,Antigua and Barbuda,ATG,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,120721
2009,Argentina,ARG,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,4550650
2009,Australia,AUS,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,8399235
2009,Bangladesh,BGD,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,97361847
2009,Spain,ESP,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,11063
2009,Bolivia (Plurinational State of),BOL,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,7106018
2009,France,FRA,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,6217
2009,Chile,CHL,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,20799
2009,India,IND,13,"Lac; gums, resins and other vegetable saps and extracts",894407
2009,Singapore,SGP,13,"Lac; gums, resins and other vegetable saps and extracts",186092
2009,Viet Nam,VNM,13,"Lac; gums, resins and other vegetable saps and extracts",504141
2009,South Africa,ZAF,13,"Lac; gums, resins and other vegetable saps and extracts",639335
2009,Spain,ESP,13,"Lac; gums, resins and other vegetable saps and extracts",711163
2009,Suriname,SUR,13,"Lac; gums, resins and other vegetable saps and extracts",30090
2009,Sweden,SWE,13,"Lac; gums, resins and other vegetable saps and extracts",67735
2009,Switzerland,CHE,13,"Lac; gums, resins and other vegetable saps and extracts",114441
2009,Syria,SYR,13,"Lac; gums, resins and other vegetable saps and extracts",2043
2009,Thailand,THA,13,"Lac; gums, resins and other vegetable saps and extracts",6317782
2009,Trinidad and Tobago,TTO,13,"Lac; gums, resins and other vegetable saps and extracts",15166
2009,China,CHN,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,3682186
2009,United Arab Emirates,ARE,13,"Lac; gums, resins and other vegetable saps and extracts",1966
2009,Egypt,EGY,13,"Lac; gums, resins and other vegetable saps and extracts",16688
2009,United Kingdom,GBR,13,"Lac; gums, resins and other vegetable saps and extracts",644674
2009,USA,USA,13,"Lac; gums, resins and other vegetable saps and extracts",11912120
2009,Uruguay,URY,13,"Lac; gums, resins and other vegetable saps and extracts",176612
2009,Venezuela,VEN,13,"Lac; gums, resins and other vegetable saps and extracts",426343
2009,Bulgaria,BGR,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",53128
2009,World,WLD,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,7370813
2009,Angola,AGO,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,34
2009,Argentina,ARG,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,709808
2009,Belgium,BEL,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,43181
2009,Bolivia (Plurinational State of),BOL,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,480759
2009,Turkey,TUR,13,"Lac; gums, resins and other vegetable saps and extracts",48116
2009,Venezuela,VEN,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,79586669
2009,Saudi Arabia,SAU,13,"Lac; gums, resins and other vegetable saps and extracts",96471
2009,Germany,DEU,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",459978694
2009,Greece,GRC,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",30723405
2009,Gibraltar,GIB,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",8504400
2009,France,FRA,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",152038541
2009,Finland,FIN,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",362736
2009,Equatorial Guinea,GNQ,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",252048
2009,El Salvador,SLV,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",238010
2009,Ecuador,ECU,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1511103
2009,Dominican Rep.,DOM,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",833884
2009,Denmark,DNK,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",4711943
2009,Czechia,CZE,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",200
2009,Cuba,CUB,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",108000
2009,Costa Rica,CRI,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",842884
2009,Russian Federation,RUS,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",3299953
2009,Romania,ROU,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",12842143
2009,Portugal,PRT,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",275830908
2009,Poland,POL,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1546201
2009,Philippines,PHL,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",96867
2009,Peru,PER,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",440362
2009,Paraguay,PRY,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",10807503
2009,Guam,GUM,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1735
2009,Guatemala,GTM,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",3425202
2009,Honduras,HND,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",3050642
2009,"China, Hong Kong SAR",HKG,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",82126
2009,Saudi Arabia,SAU,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",71710380
2009,Saint Kitts and Nevis,KNA,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",9115
2009,"Other Asia, nes",,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",216451035
2009,Mexico,MEX,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",22932604
2009,Malaysia,MYS,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",17866
2009,Lithuania,LTU,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",127458884
2009,Libya,LBY,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",699
2009,Latvia,LVA,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",22094
2009,Lebanon,LBN,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",315
2009,Panama,PAN,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",3583982
2009,Lao People's Dem. Rep.,LAO,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",8908
2009,Rep. of Korea,KOR,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",207865120
2009,Jordan,JOR,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",3583
2009,Japan,JPN,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",247298456
2009,Côte d'Ivoire,CIV,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",22000
2009,Italy,ITA,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",287735937
2009,Israel,ISR,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",30853023
2009,Ireland,IRL,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",15580
2009,Iran,IRN,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",48682060
2009,Hungary,HUN,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1986874
2009,Kyrgyzstan,KGZ,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1892
2009,Senegal,SEN,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",10576
2009,Pakistan,PAK,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",47991
2009,Nicaragua,NIC,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1280316
2009,Morocco,MAR,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",57231561
2009,Norway,NOR,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",182758523
2009,Dem. Rep. of the Congo,COD,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",18002
2009,Colombia,COL,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",14276858
2009,Chile,CHL,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",392603
2009,China,CHN,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",6343034752
2009,Cabo Verde,CPV,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",37156
2009,Canada,CAN,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",482230
2009,Mozambique,MOZ,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",180557
2009,Netherlands,NLD,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",996807560
2009,New Zealand,NZL,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",791
2009,Central African Rep.,CAF,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",746
2010,Paraguay,PRY,5,"Products of animal origin, not elsewhere specified or included",3405483
2010,Philippines,PHL,5,"Products of animal origin, not elsewhere specified or included",2055483
2010,Peru,PER,5,"Products of animal origin, not elsewhere specified or included",2665179
2010,Panama,PAN,5,"Products of animal origin, not elsewhere specified or included",50596
2010,Neth. Antilles,ANT,5,"Products of animal origin, not elsewhere specified or included",32308
