,Unnamed: 0,Country,Country Code,Year,PIB_(1000_US$),contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,dist,distcap,distw,distwces,Commodity Code,Simple Average,Weighted Average,Imports Value in 1000 USD,Exp
6863,6863,Iceland,ISL,2009,13164652.894246401,0,0,0,0,0,0,0,0,9991.34,9169.045,9397.482,9304.896999999999,12,0.0,0.0,0.426,BRA
6864,6864,Israel,ISR,2009,207468170.892353,0,0,0,0,0,0,0,0,10629.06,10275.35,10172.16,10115.31,2,10.0,0.07,64516.0,BRA
6865,6865,Israel,ISR,2009,207468170.892353,0,0,0,0,0,0,0,0,10629.06,10275.35,10172.16,10115.31,3,3.0,0.11,162.0,BRA
6866,6866,Israel,ISR,2009,207468170.892353,0,0,0,0,0,0,0,0,10629.06,10275.35,10172.16,10115.31,5,4.13,4.13,173.0,BRA
6867,6867,Israel,ISR,2009,207468170.892353,0,0,0,0,0,0,0,0,10629.06,10275.35,10172.16,10115.31,8,8.0,8.0,304.0,BRA
6868,6868,Israel,ISR,2009,207468170.892353,0,0,0,0,0,0,0,0,10629.06,10275.35,10172.16,10115.31,9,5.4,0.52,3519.0,BRA
6869,6869,Israel,ISR,2009,207468170.892353,0,0,0,0,0,0,0,0,10629.06,10275.35,10172.16,10115.31,12,0.0,0.0,3112.0,BRA
6870,6870,Israel,ISR,2009,207468170.892353,0,0,0,0,0,0,0,0,10629.06,10275.35,10172.16,10115.31,13,1.25,0.49,1483.0,BRA
6871,6871,Israel,ISR,2009,207468170.892353,0,0,0,0,0,0,0,0,10629.06,10275.35,10172.16,10115.31,14,0.0,0.0,764.0,BRA
6872,6872,Israel,ISR,2009,207468170.892353,0,0,0,0,0,0,0,0,10629.06,10275.35,10172.16,10115.31,15,2.5,3.25,1089.0,BRA
6873,6873,Jordan,JOR,2009,24154000.0,0,0,0,0,0,0,0,0,10723.49,10376.37,10256.54,10200.5,2,13.78,18.34,74790.958,BRA
6874,6874,Jordan,JOR,2009,24154000.0,0,0,0,0,0,0,0,0,10723.49,10376.37,10256.54,10200.5,4,9.92,8.73,749.8919999999997,BRA
6875,6875,Jordan,JOR,2009,24154000.0,0,0,0,0,0,0,0,0,10723.49,10376.37,10256.54,10200.5,8,25.5,21.06,52.258,BRA
6876,6876,Jordan,JOR,2009,24154000.0,0,0,0,0,0,0,0,0,10723.49,10376.37,10256.54,10200.5,9,14.4,0.38,18000.383,BRA
6877,6877,Jordan,JOR,2009,24154000.0,0,0,0,0,0,0,0,0,10723.49,10376.37,10256.54,10200.5,10,0.0,0.0,1245.63,BRA
6878,6878,Jordan,JOR,2009,24154000.0,0,0,0,0,0,0,0,0,10723.49,10376.37,10256.54,10200.5,11,0.0,0.0,52.894,BRA
6879,6879,Jordan,JOR,2009,24154000.0,0,0,0,0,0,0,0,0,10723.49,10376.37,10256.54,10200.5,12,0.0,0.0,24.815,BRA
6880,6880,Jordan,JOR,2009,24154000.0,0,0,0,0,0,0,0,0,10723.49,10376.37,10256.54,10200.5,15,5.67,2.38,68.13,BRA
6881,6881,Japan,JPN,2009,5231382674.5937,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,1,0.0,0.0,6.925,BRA
6882,6882,Japan,JPN,2009,5231382674.5937,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,2,3.81,6.83,774877.1140000002,BRA
6883,6883,Japan,JPN,2009,5231382674.5937,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,3,3.76,1.78,8938.122,BRA
6884,6884,Japan,JPN,2009,5231382674.5937,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,4,21.1,19.58,4242.947,BRA
6885,6885,Japan,JPN,2009,5231382674.5937,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,5,0.0,0.0,21242.063,BRA
6886,6886,Japan,JPN,2009,5231382674.5937,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,6,0.0,0.0,1035.3310000000001,BRA
6887,6887,Japan,JPN,2009,5231382674.5937,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,7,7.27,5.0,728.748,BRA
6888,6888,Japan,JPN,2009,5231382674.5937,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,8,4.5,0.99,2313.976,BRA
6889,6889,Japan,JPN,2009,5231382674.5937,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,9,3.14,0.3,301885.902,BRA
6890,6890,Japan,JPN,2009,5231382674.5937,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,10,1.67,0.48,10948.528999999999,BRA
6891,6891,Japan,JPN,2009,5231382674.5937,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,11,14.25,15.12,82.334,BRA
6892,6892,Japan,JPN,2009,5231382674.5937,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,12,1.86,0.01,266303.381,BRA
6893,6893,Japan,JPN,2009,5231382674.5937,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,13,2.41,4.05,2384.533,BRA
6894,6894,Japan,JPN,2009,5231382674.5937,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,14,0.15,0.0,3877.2540000000004,BRA
6895,6895,Japan,JPN,2009,5231382674.5937,0,0,0,0,0,0,0,0,18549.61,17693.2,17981.98,17931.71,15,2.06,0.53,14213.376,BRA
6896,6896,Kenya,KEN,2009,37021512.04881579,0,0,0,0,0,0,0,0,9292.935,9415.111,9146.711,9111.624,2,25.0,25.0,270.315,BRA
6897,6897,Kenya,KEN,2009,37021512.04881579,0,0,0,0,0,0,0,0,9292.935,9415.111,9146.711,9111.624,10,23.33,23.33,3841.935,BRA
6898,6898,Kenya,KEN,2009,37021512.04881579,0,0,0,0,0,0,0,0,9292.935,9415.111,9146.711,9111.624,11,10.0,10.0,3.62,BRA
6899,6899,Kenya,KEN,2009,37021512.04881579,0,0,0,0,0,0,0,0,9292.935,9415.111,9146.711,9111.624,13,0.0,0.0,9.584,BRA
6900,6900,Kenya,KEN,2009,37021512.04881579,0,0,0,0,0,0,0,0,9292.935,9415.111,9146.711,9111.624,15,5.0,5.89,3443.327,BRA
6901,6901,Kyrgyz Republic,KGZ,2009,4690062.25512247,0,0,0,0,0,0,0,0,14281.39,13838.02,13729.6,13683.06,2,10.0,10.0,1607.473,BRA
6902,6902,Kyrgyz Republic,KGZ,2009,4690062.25512247,0,0,0,0,0,0,0,0,14281.39,13838.02,13729.6,13683.06,8,0.0,0.0,1.092,BRA
6903,6903,Kyrgyz Republic,KGZ,2009,4690062.25512247,0,0,0,0,0,0,0,0,14281.39,13838.02,13729.6,13683.06,12,0.0,0.0,2.428,BRA
6904,6904,St. Kitts and Nevis,KNA,2009,767066.4074074071,0,0,0,0,0,0,0,0,4867.5,4022.594,4716.696,4371.414000000001,2,2.5,2.5,487.336,BRA
6905,6905,St. Kitts and Nevis,KNA,2009,767066.4074074071,0,0,0,0,0,0,0,0,4867.5,4022.594,4716.696,4371.414000000001,4,10.0,14.64,29.38300000000001,BRA
6906,6906,St. Kitts and Nevis,KNA,2009,767066.4074074071,0,0,0,0,0,0,0,0,4867.5,4022.594,4716.696,4371.414000000001,12,0.0,0.0,15.032,BRA
6907,6907,"Korea, Rep.",KOR,2009,901934953.3647107,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,1,7.2,7.92,8.866,BRA
6908,6908,"Korea, Rep.",KOR,2009,901934953.3647107,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,2,20.92,21.58,61602.998,BRA
6909,6909,"Korea, Rep.",KOR,2009,901934953.3647107,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,3,14.05,13.46,5128.581,BRA
6910,6910,"Korea, Rep.",KOR,2009,901934953.3647107,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,4,26.75,34.1,534.778,BRA
6911,6911,"Korea, Rep.",KOR,2009,901934953.3647107,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,5,8.0,8.0,4559.8679999999995,BRA
6912,6912,"Korea, Rep.",KOR,2009,901934953.3647107,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,6,8.0,8.0,21.145,BRA
6913,6913,"Korea, Rep.",KOR,2009,901934953.3647107,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,7,144.21,32.62,3.137,BRA
6914,6914,"Korea, Rep.",KOR,2009,901934953.3647107,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,8,33.25,24.18,37.645,BRA
6915,6915,"Korea, Rep.",KOR,2009,901934953.3647107,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,9,12.93,2.01,41977.035,BRA
6916,6916,"Korea, Rep.",KOR,2009,901934953.3647107,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,10,237.52,428.67,161697.452,BRA
6917,6917,"Korea, Rep.",KOR,2009,901934953.3647107,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,11,187.8,143.23,3614.525,BRA
6918,6918,"Korea, Rep.",KOR,2009,901934953.3647107,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,12,6.5,4.77,248133.188,BRA
6919,6919,"Korea, Rep.",KOR,2009,901934953.3647107,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,13,66.64,51.77,1610.869,BRA
6920,6920,"Korea, Rep.",KOR,2009,901934953.3647107,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,15,6.79,5.97,10060.638,BRA
6921,6921,Kuwait,KWT,2009,105963168.867269,0,0,0,0,0,0,0,0,11694.86,11428.84,11267.46,11221.93,1,0.0,0.0,6.4239999999999995,BRA
6922,6922,Kuwait,KWT,2009,105963168.867269,0,0,0,0,0,0,0,0,11694.86,11428.84,11267.46,11221.93,2,4.15,4.97,151778.042,BRA
6923,6923,Kuwait,KWT,2009,105963168.867269,0,0,0,0,0,0,0,0,11694.86,11428.84,11267.46,11221.93,3,5.0,5.0,0.4270000000000001,BRA
6924,6924,Kuwait,KWT,2009,105963168.867269,0,0,0,0,0,0,0,0,11694.86,11428.84,11267.46,11221.93,4,4.79,4.89,3195.42,BRA
6925,6925,Kuwait,KWT,2009,105963168.867269,0,0,0,0,0,0,0,0,11694.86,11428.84,11267.46,11221.93,5,5.0,5.0,3.41,BRA
6926,6926,Kuwait,KWT,2009,105963168.867269,0,0,0,0,0,0,0,0,11694.86,11428.84,11267.46,11221.93,6,5.0,5.0,1.472,BRA
6927,6927,Kuwait,KWT,2009,105963168.867269,0,0,0,0,0,0,0,0,11694.86,11428.84,11267.46,11221.93,8,2.27,2.45,1725.74,BRA
6928,6928,Kuwait,KWT,2009,105963168.867269,0,0,0,0,0,0,0,0,11694.86,11428.84,11267.46,11221.93,9,0.0,0.0,125.77799999999999,BRA
6929,6929,Kuwait,KWT,2009,105963168.867269,0,0,0,0,0,0,0,0,11694.86,11428.84,11267.46,11221.93,10,0.0,0.0,23343.53100000001,BRA
6930,6930,Kuwait,KWT,2009,105963168.867269,0,0,0,0,0,0,0,0,11694.86,11428.84,11267.46,11221.93,11,2.5,0.0,8912.958,BRA
6931,6931,Kuwait,KWT,2009,105963168.867269,0,0,0,0,0,0,0,0,11694.86,11428.84,11267.46,11221.93,15,5.0,5.0,1730.906,BRA
6932,6932,Sri Lanka,LKA,2009,42066217.8715349,0,0,0,0,0,0,0,0,14036.67,14264.9,13946.01,13925.86,7,28.0,28.0,34.387,BRA
6933,6933,Sri Lanka,LKA,2009,42066217.8715349,0,0,0,0,0,0,0,0,14036.67,14264.9,13946.01,13925.86,9,28.0,28.0,1.45,BRA
6934,6934,Sri Lanka,LKA,2009,42066217.8715349,0,0,0,0,0,0,0,0,14036.67,14264.9,13946.01,13925.86,13,12.0,7.73,49.832,BRA
6935,6935,Sri Lanka,LKA,2009,42066217.8715349,0,0,0,0,0,0,0,0,14036.67,14264.9,13946.01,13925.86,15,15.0,15.0,38.933,BRA
6936,6936,Morocco,MAR,2009,92897320.3758176,0,0,0,0,0,0,0,0,7665.229,7046.678000000001,7057.326,6939.522,2,116.0,116.0,289.132,BRA
6937,6937,Morocco,MAR,2009,92897320.3758176,0,0,0,0,0,0,0,0,7665.229,7046.678000000001,7057.326,6939.522,4,41.25,32.5,1087.982,BRA
6938,6938,Morocco,MAR,2009,92897320.3758176,0,0,0,0,0,0,0,0,7665.229,7046.678000000001,7057.326,6939.522,6,43.5,43.5,0.28800000000000003,BRA
6939,6939,Morocco,MAR,2009,92897320.3758176,0,0,0,0,0,0,0,0,7665.229,7046.678000000001,7057.326,6939.522,8,46.6,48.89,306.311,BRA
6940,6940,Morocco,MAR,2009,92897320.3758176,0,0,0,0,0,0,0,0,7665.229,7046.678000000001,7057.326,6939.522,9,18.57,17.55,2271.9339999999997,BRA
6941,6941,Morocco,MAR,2009,92897320.3758176,0,0,0,0,0,0,0,0,7665.229,7046.678000000001,7057.326,6939.522,10,17.5,17.5,83776.255,BRA
6942,6942,Morocco,MAR,2009,92897320.3758176,0,0,0,0,0,0,0,0,7665.229,7046.678000000001,7057.326,6939.522,11,30.0,30.0,5.221,BRA
6943,6943,Morocco,MAR,2009,92897320.3758176,0,0,0,0,0,0,0,0,7665.229,7046.678000000001,7057.326,6939.522,12,13.61,16.32,66169.90400000001,BRA
6944,6944,Morocco,MAR,2009,92897320.3758176,0,0,0,0,0,0,0,0,7665.229,7046.678000000001,7057.326,6939.522,15,6.25,2.51,6013.791,BRA
6945,6945,Moldova,MDA,2009,5439422.031396272,0,0,0,0,0,0,0,0,10880.65,10325.63,10321.73,10251.17,2,15.0,15.0,4040.8,BRA
6946,6946,Moldova,MDA,2009,5439422.031396272,0,0,0,0,0,0,0,0,10880.65,10325.63,10321.73,10251.17,5,10.0,10.0,72.3,BRA
6947,6947,Moldova,MDA,2009,5439422.031396272,0,0,0,0,0,0,0,0,10880.65,10325.63,10321.73,10251.17,8,10.3,10.05,116.4,BRA
6948,6948,Moldova,MDA,2009,5439422.031396272,0,0,0,0,0,0,0,0,10880.65,10325.63,10321.73,10251.17,9,7.22,9.38,21.0,BRA
6949,6949,Madagascar,MDG,2009,9616879.57146431,0,0,0,0,0,0,0,0,9591.817,10003.64,9626.45,9595.475,4,15.0,15.0,18.187,BRA
6950,6950,Maldives,MDV,2009,2345294.875,0,0,0,0,0,0,0,0,13264.65,13500.26,13106.24,13084.92,2,20.0,15.01,2922.562,BRA
6951,6951,Mexico,MEX,2009,900045350.649351,0,0,0,0,0,0,0,0,7439.635999999998,6841.765,7621.778,7513.794,1,17.22,15.98,43.235,BRA
6952,6952,Mexico,MEX,2009,900045350.649351,0,0,0,0,0,0,0,0,7439.635999999998,6841.765,7621.778,7513.794,4,39.83,20.03,3.6719999999999997,BRA
6953,6953,Mexico,MEX,2009,900045350.649351,0,0,0,0,0,0,0,0,7439.635999999998,6841.765,7621.778,7513.794,5,7.78,7.78,1.07,BRA
6954,6954,Mexico,MEX,2009,900045350.649351,0,0,0,0,0,0,0,0,7439.635999999998,6841.765,7621.778,7513.794,6,6.19,6.39,90.75200000000001,BRA
6955,6955,Mexico,MEX,2009,900045350.649351,0,0,0,0,0,0,0,0,7439.635999999998,6841.765,7621.778,7513.794,7,19.38,18.75,0.795,BRA
6956,6956,Mexico,MEX,2009,900045350.649351,0,0,0,0,0,0,0,0,7439.635999999998,6841.765,7621.778,7513.794,8,20.0,20.0,2791.439000000001,BRA
6957,6957,Mexico,MEX,2009,900045350.649351,0,0,0,0,0,0,0,0,7439.635999999998,6841.765,7621.778,7513.794,9,25.69,18.04,6523.62,BRA
6958,6958,Mexico,MEX,2009,900045350.649351,0,0,0,0,0,0,0,0,7439.635999999998,6841.765,7621.778,7513.794,10,0.0,0.0,5686.7109999999975,BRA
6959,6959,Mexico,MEX,2009,900045350.649351,0,0,0,0,0,0,0,0,7439.635999999998,6841.765,7621.778,7513.794,11,14.0,14.92,37.686,BRA
6960,6960,Mexico,MEX,2009,900045350.649351,0,0,0,0,0,0,0,0,7439.635999999998,6841.765,7621.778,7513.794,12,5.25,4.06,25074.717,BRA
6961,6961,Mexico,MEX,2009,900045350.649351,0,0,0,0,0,0,0,0,7439.635999999998,6841.765,7621.778,7513.794,13,10.12,13.79,1081.868,BRA
6962,6962,Mexico,MEX,2009,900045350.649351,0,0,0,0,0,0,0,0,7439.635999999998,6841.765,7621.778,7513.794,14,10.0,10.0,24.779,BRA
6963,6963,Mexico,MEX,2009,900045350.649351,0,0,0,0,0,0,0,0,7439.635999999998,6841.765,7621.778,7513.794,15,12.71,18.5,3125.747000000001,BRA
6964,6964,Mongolia,MNG,2009,4583850.36788972,0,0,0,0,0,0,0,0,16451.32,15777.75,15762.14,15705.8,4,5.0,5.0,0.19899999999999998,BRA
6965,6965,Mozambique,MOZ,2009,11899763.7354052,0,1,1,0,0,0,0,0,7878.605,8326.671999999999,8340.84,8290.963,2,19.43,19.99,7915.519,BRA
6966,6966,Mozambique,MOZ,2009,11899763.7354052,0,1,1,0,0,0,0,0,7878.605,8326.671999999999,8340.84,8290.963,3,10.0,10.0,59.746,BRA
6967,6967,Mozambique,MOZ,2009,11899763.7354052,0,1,1,0,0,0,0,0,7878.605,8326.671999999999,8340.84,8290.963,4,10.14,9.91,1826.806,BRA
6968,6968,Mozambique,MOZ,2009,11899763.7354052,0,1,1,0,0,0,0,0,7878.605,8326.671999999999,8340.84,8290.963,5,2.5,2.5,75.192,BRA
6969,6969,Mozambique,MOZ,2009,11899763.7354052,0,1,1,0,0,0,0,0,7878.605,8326.671999999999,8340.84,8290.963,7,20.0,20.0,2.231,BRA
6970,6970,Mozambique,MOZ,2009,11899763.7354052,0,1,1,0,0,0,0,0,7878.605,8326.671999999999,8340.84,8290.963,9,20.0,20.0,4.631,BRA
6971,6971,Mozambique,MOZ,2009,11899763.7354052,0,1,1,0,0,0,0,0,7878.605,8326.671999999999,8340.84,8290.963,10,2.5,2.5,37.566,BRA
6972,6972,Mozambique,MOZ,2009,11899763.7354052,0,1,1,0,0,0,0,0,7878.605,8326.671999999999,8340.84,8290.963,12,3.96,3.41,115.852,BRA
6973,6973,Mozambique,MOZ,2009,11899763.7354052,0,1,1,0,0,0,0,0,7878.605,8326.671999999999,8340.84,8290.963,15,20.0,20.0,18.347,BRA
6974,6974,Mauritania,MRT,2009,3662279.34259775,0,0,0,0,0,0,0,0,5711.193,5149.916,5257.121999999999,5102.07,2,13.0,13.0,3717.652,BRA
6975,6975,Mauritania,MRT,2009,3662279.34259775,0,0,0,0,0,0,0,0,5711.193,5149.916,5257.121999999999,5102.07,4,11.43,7.69,502.214,BRA
6976,6976,Mauritania,MRT,2009,3662279.34259775,0,0,0,0,0,0,0,0,5711.193,5149.916,5257.121999999999,5102.07,9,20.0,20.0,3.7230000000000003,BRA
6977,6977,Mauritania,MRT,2009,3662279.34259775,0,0,0,0,0,0,0,0,5711.193,5149.916,5257.121999999999,5102.07,10,20.0,20.0,4.748,BRA
6978,6978,Mauritius,MUS,2009,9128843.10915588,0,0,0,0,0,0,0,0,10479.45,10953.11,10563.1,10537.43,2,0.0,0.0,395.22,BRA
6979,6979,Mauritius,MUS,2009,9128843.10915588,0,0,0,0,0,0,0,0,10479.45,10953.11,10563.1,10537.43,4,0.0,0.0,373.816,BRA
6980,6980,Mauritius,MUS,2009,9128843.10915588,0,0,0,0,0,0,0,0,10479.45,10953.11,10563.1,10537.43,8,0.0,0.0,0.052000000000000005,BRA
6981,6981,Mauritius,MUS,2009,9128843.10915588,0,0,0,0,0,0,0,0,10479.45,10953.11,10563.1,10537.43,9,4.44,1.3,27.228,BRA
6982,6982,Mauritius,MUS,2009,9128843.10915588,0,0,0,0,0,0,0,0,10479.45,10953.11,10563.1,10537.43,10,0.0,0.0,17.802,BRA
6983,6983,Mauritius,MUS,2009,9128843.10915588,0,0,0,0,0,0,0,0,10479.45,10953.11,10563.1,10537.43,12,0.0,0.0,0.5870000000000001,BRA
6984,6984,Mauritius,MUS,2009,9128843.10915588,0,0,0,0,0,0,0,0,10479.45,10953.11,10563.1,10537.43,15,0.0,0.0,4585.817,BRA
6985,6985,Malaysia,MYS,2009,202257625.19506305,0,0,0,0,0,0,0,0,15940.63,16420.49,16193.42,16164.04,2,8.0,1.46,3496.0559999999996,BRA
6986,6986,Malaysia,MYS,2009,202257625.19506305,0,0,0,0,0,0,0,0,15940.63,16420.49,16193.42,16164.04,3,0.0,0.0,580.465,BRA
6987,6987,Malaysia,MYS,2009,202257625.19506305,0,0,0,0,0,0,0,0,15940.63,16420.49,16193.42,16164.04,4,0.0,0.0,21.288,BRA
6988,6988,Malaysia,MYS,2009,202257625.19506305,0,0,0,0,0,0,0,0,15940.63,16420.49,16193.42,16164.04,7,0.0,0.0,16.266,BRA
6989,6989,Malaysia,MYS,2009,202257625.19506305,0,0,0,0,0,0,0,0,15940.63,16420.49,16193.42,16164.04,8,2.5,2.3,58.544,BRA
6990,6990,Malaysia,MYS,2009,202257625.19506305,0,0,0,0,0,0,0,0,15940.63,16420.49,16193.42,16164.04,9,0.0,0.0,3119.76,BRA
6991,6991,Malaysia,MYS,2009,202257625.19506305,0,0,0,0,0,0,0,0,15940.63,16420.49,16193.42,16164.04,10,0.0,0.0,196178.049,BRA
6992,6992,Malaysia,MYS,2009,202257625.19506305,0,0,0,0,0,0,0,0,15940.63,16420.49,16193.42,16164.04,12,0.0,0.0,9190.661,BRA
6993,6993,Malaysia,MYS,2009,202257625.19506305,0,0,0,0,0,0,0,0,15940.63,16420.49,16193.42,16164.04,13,0.0,0.0,213.88400000000001,BRA
6994,6994,Malaysia,MYS,2009,202257625.19506305,0,0,0,0,0,0,0,0,15940.63,16420.49,16193.42,16164.04,14,0.0,0.0,13689.659,BRA
6995,6995,Malaysia,MYS,2009,202257625.19506305,0,0,0,0,0,0,0,0,15940.63,16420.49,16193.42,16164.04,15,2.5,4.99,7242.943,BRA
6996,6996,Namibia,NAM,2009,8876191.12076189,0,0,0,0,0,0,0,0,6470.25,6825.919,6511.559,6467.039000000001,2,12.56,18.77,3926.933,BRA
6997,6997,Namibia,NAM,2009,8876191.12076189,0,0,0,0,0,0,0,0,6470.25,6825.919,6511.559,6467.039000000001,6,20.0,20.0,0.031,BRA
6998,6998,Namibia,NAM,2009,8876191.12076189,0,0,0,0,0,0,0,0,6470.25,6825.919,6511.559,6467.039000000001,7,15.0,15.0,0.602,BRA
6999,6999,Namibia,NAM,2009,8876191.12076189,0,0,0,0,0,0,0,0,6470.25,6825.919,6511.559,6467.039000000001,10,0.0,0.0,200.43099999999998,BRA
7000,7000,Niger,NER,2009,5373097.4405653,0,0,0,0,0,0,0,0,6716.604,6395.6680000000015,6593.578,6493.04,2,20.0,20.0,29.4,BRA
7001,7001,Niger,NER,2009,5373097.4405653,0,0,0,0,0,0,0,0,6716.604,6395.6680000000015,6593.578,6493.04,4,12.5,10.33,62.528,BRA
7002,7002,Niger,NER,2009,5373097.4405653,0,0,0,0,0,0,0,0,6716.604,6395.6680000000015,6593.578,6493.04,8,20.0,20.0,0.25,BRA
7003,7003,Niger,NER,2009,5373097.4405653,0,0,0,0,0,0,0,0,6716.604,6395.6680000000015,6593.578,6493.04,9,20.0,20.0,2.967,BRA
7004,7004,Niger,NER,2009,5373097.4405653,0,0,0,0,0,0,0,0,6716.604,6395.6680000000015,6593.578,6493.04,10,10.0,10.0,6.777,BRA
7005,7005,Niger,NER,2009,5373097.4405653,0,0,0,0,0,0,0,0,6716.604,6395.6680000000015,6593.578,6493.04,11,20.0,20.0,16.604,BRA
7006,7006,Nigeria,NGA,2009,291880204.327419,0,0,0,0,0,0,0,0,6382.416,6674.87,6321.691999999999,6227.7919999999995,3,11.67,10.03,165.88299999999995,BRA
7007,7007,Nigeria,NGA,2009,291880204.327419,0,0,0,0,0,0,0,0,6382.416,6674.87,6321.691999999999,6227.7919999999995,4,16.67,15.04,241.467,BRA
7008,7008,Nigeria,NGA,2009,291880204.327419,0,0,0,0,0,0,0,0,6382.416,6674.87,6321.691999999999,6227.7919999999995,7,20.0,20.0,16.315,BRA
7009,7009,Nigeria,NGA,2009,291880204.327419,0,0,0,0,0,0,0,0,6382.416,6674.87,6321.691999999999,6227.7919999999995,9,15.0,14.8,6.992999999999999,BRA
7010,7010,Nigeria,NGA,2009,291880204.327419,0,0,0,0,0,0,0,0,6382.416,6674.87,6321.691999999999,6227.7919999999995,10,7.5,9.64,314562.915,BRA
7011,7011,Nigeria,NGA,2009,291880204.327419,0,0,0,0,0,0,0,0,6382.416,6674.87,6321.691999999999,6227.7919999999995,11,27.5,27.5,357.686,BRA
7012,7012,Nigeria,NGA,2009,291880204.327419,0,0,0,0,0,0,0,0,6382.416,6674.87,6321.691999999999,6227.7919999999995,15,20.5,29.82,1468.204,BRA
7013,7013,Nicaragua,NIC,2009,8298729.07396937,0,0,0,0,0,0,0,0,5862.436,5244.107,5695.206,5608.460999999999,1,5.0,5.0,2.227,BRA
7014,7014,Nicaragua,NIC,2009,8298729.07396937,0,0,0,0,0,0,0,0,5862.436,5244.107,5695.206,5608.460999999999,4,13.33,13.33,0.115,BRA
7015,7015,Nicaragua,NIC,2009,8298729.07396937,0,0,0,0,0,0,0,0,5862.436,5244.107,5695.206,5608.460999999999,9,14.38,14.99,7.0710000000000015,BRA
7016,7016,Nicaragua,NIC,2009,8298729.07396937,0,0,0,0,0,0,0,0,5862.436,5244.107,5695.206,5608.460999999999,10,0.0,0.0,11.573,BRA
7017,7017,Nicaragua,NIC,2009,8298729.07396937,0,0,0,0,0,0,0,0,5862.436,5244.107,5695.206,5608.460999999999,11,10.0,10.0,0.012,BRA
7018,7018,Nicaragua,NIC,2009,8298729.07396937,0,0,0,0,0,0,0,0,5862.436,5244.107,5695.206,5608.460999999999,12,0.0,0.0,1796.6729999999998,BRA
7019,7019,Nicaragua,NIC,2009,8298729.07396937,0,0,0,0,0,0,0,0,5862.436,5244.107,5695.206,5608.460999999999,13,0.0,0.0,3.3819999999999997,BRA
7020,7020,Nicaragua,NIC,2009,8298729.07396937,0,0,0,0,0,0,0,0,5862.436,5244.107,5695.206,5608.460999999999,15,11.88,15.0,56.153999999999996,BRA
7021,7021,Norway,NOR,2009,386190385.318767,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,1,0.0,0.0,15.14,BRA
7022,7022,Norway,NOR,2009,386190385.318767,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,3,0.0,0.0,25.029,BRA
7023,7023,Norway,NOR,2009,386190385.318767,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,5,0.0,0.0,1.122,BRA
7024,7024,Norway,NOR,2009,386190385.318767,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,6,45.73,0.3,485.76599999999996,BRA
7025,7025,Norway,NOR,2009,386190385.318767,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,7,17.66,1.05,67.10300000000001,BRA
7026,7026,Norway,NOR,2009,386190385.318767,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,8,0.0,0.0,20069.333,BRA
7027,7027,Norway,NOR,2009,386190385.318767,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,9,0.0,0.0,41998.950999999994,BRA
7028,7028,Norway,NOR,2009,386190385.318767,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,10,0.0,0.0,35.092,BRA
