Year,Country Code,Commodity Code,Trade Value (US$)
2014,GMB,11,42250
2014,DEU,11,232665
2014,COD,11,48000
2014,GTM,11,319460
2014,HTI,11,2140221
2014,HND,11,8905
2014,HKG,11,205
2014,IDN,11,2010800
2014,IRN,11,18
2014,IRL,11,1973
2014,ITA,11,193345
2014,CIV,11,24118
2014,GUY,11,8159
2014,COL,11,1554190
2014,CHN,11,7384
2014,CHL,11,292114
2014,FRO,2,72265
2014,FIN,2,2545573
2014,FRA,2,15769764
2014,DJI,2,1435782
2014,GAB,2,24864547
2014,GEO,2,38120673
2014,GMB,2,4199385
2014,DEU,2,173782686
2014,GHA,2,28864205
2014,GRC,2,1336424
2014,WLD,11,81586485
2014,AGO,11,48957762
2014,ARG,11,318163
2014,AUS,11,248973
2014,BRB,11,96075
2014,BEL,11,14307
2014,BOL,11,4199983
2014,CAN,11,221283
2014,CPV,11,562646
2014,DOM,2,9099
2014,ATG,10,125985
2014,ARG,10,4852962
2014,BHS,10,492237
2014,SLE,10,27699018
2014,SEN,10,44078967
2014,SAU,10,141622907
2014,GNB,10,11101
2014,PRT,10,7107076
2014,PHL,10,49201772
2014,PER,10,23424975
2014,PRY,10,30068044
2014,IND,10,161434
2014,PAN,10,4697001
2014,NGA,10,11337754
2014,NIC,10,26312346
2014,NZL,10,33010
2014,ABW,10,14951
2014,CUW,10,1142305
2014,NLD,10,61278831
2014,NAM,10,568460
2014,OMN,10,7101825
2014,PAK,10,24
2014,SGP,10,637971
2014,VNM,10,614117107
2014,ZAF,10,84588
2014,WSM,10,164939
2014,YEM,10,20953932
2014,NLD,14,9004
2014,VEN,10,100400376
2014,URY,10,1256685
2014,USA,10,16041005
2014,TZA,10,1472
2014,GBR,10,566220
2014,EGY,10,240340442
2014,TUR,10,16314147
2014,TUN,10,38685986
2014,ARE,10,17761499
2014,TTO,10,5563444
2014,TGO,10,255819
2014,THA,10,26713723
2014,CHE,10,8959515
2014,SUR,10,192
2014,SDN,10,29389
2014,ESP,10,41078207
2014,MOZ,10,98413
2014,MAR,10,129810623
2014,,10,267865032
2014,MEX,10,43624
2014,GNQ,10,699770
2014,ECU,10,16389965
2014,DOM,10,62230198
2014,DNK,10,25000
2014,BEN,10,17592711
2014,CUB,10,96436335
2014,HRV,10,6869280
2014,CRI,10,10087974
2014,COG,10,12700
2014,COL,10,3549793
2014,CHN,10,4812788
2014,CHL,10,2797346
2014,CPV,10,4022038
2014,CAN,10,232177
2014,BGR,10,60523
2014,VGB,10,91630
2014,BOL,10,32891091
2014,BEL,10,672930
2014,BRB,10,982585
2014,FRA,10,321527
2014,JPN,11,305648
2014,GMB,10,26218443
2014,GRC,10,27560
2014,MYS,10,235624285
2014,LTU,10,63035
2014,LBY,10,10389512
2014,LBR,10,13750
2014,LBN,10,449000
2014,KOR,10,353819145
2014,JOR,10,20187166
2014,JPN,10,235291369
2014,ITA,10,5990816
2014,ISR,10,27014874
2014,IRL,10,658
2014,IRQ,10,14850000
2014,IRN,10,877143362
2014,IDN,10,238767207
2014,HKG,10,226642
2014,HND,10,156106
2014,HTI,10,61800
2014,GUY,10,312678
2014,GTM,10,56778
2014,GHA,10,81750
2014,KOR,11,3895446
2014,LBR,11,139654
2014,MUS,11,36054
2014,POL,2,1144068
2014,PRT,2,4502017
2014,GNB,2,656808
2014,TLS,2,5400792
2014,QAT,2,114344479
2014,ROU,2,4004909
2014,RUS,2,2432845535
2014,KNA,2,1567950
2014,PHL,2,64393916
2014,AIA,2,402693
2014,SAU,2,1217660645
2014,SEN,2,905846
2014,SRB,2,19020585
2014,SYC,2,5286991
2014,SLE,2,2326207
2014,WLD,12,23500131993
2014,DZA,12,15993708
2014,AGO,12,2432296
2014,STP,2,48401
2014,PER,2,21774141
2014,PRY,2,3818486
2014,PAN,2,537845
2014,MLI,2,218886
2014,MRT,2,6055624
2014,MUS,2,252067
2014,MEX,2,36574602
2014,MAR,2,1217160
2014,MOZ,2,15614900
2014,OMN,2,117096576
2014,NAM,2,1658687
2014,NLD,2,594797252
2014,CUW,2,20162730
2014,ABW,2,12322367
2014,NCL,2,4071400
2014,NZL,2,191169
2014,NER,2,819768
2014,NGA,2,390520
2014,NOR,2,2315682
2014,FSM,2,31809476
2014,PLW,2,20395388
2014,PAK,2,161010
2014,AZE,12,14521
2014,ARG,12,4168005
2014,AUS,12,1380086
2014,BHR,12,711193
2014,GNQ,12,300722
2014,ETH,12,53240
2014,EST,12,61700
2014,FJI,12,540
2014,FIN,12,24167573
2014,FRA,12,104143679
2014,DEU,12,334216700
2014,GRC,12,5115432
2014,GTM,12,3544076
2014,GUY,12,751825
2014,HND,12,2743615
2014,HKG,12,101141
2014,HUN,12,2633619
2014,IDN,12,192930
2014,IRN,12,32779501
2014,IRL,12,425139
2014,ISR,12,31479394
2014,ITA,12,250929944
2014,CIV,12,17125
2014,ECU,12,2688547
2014,MDV,2,13157844
2014,DOM,12,1762205
2014,HRV,12,81523
2014,BGD,12,24701670
2014,ARM,12,30007
2014,BEL,12,11444228
2014,BOL,12,3789486
2014,BLZ,12,1109888
2014,BGR,12,296461
2014,MMR,12,21500
2014,KHM,12,16800
2014,CMR,12,40084
2014,CAN,12,10838
2014,CPV,12,12195
2014,CYM,12,550000
2014,LKA,12,278317
2014,CHL,12,941063
2014,CHN,12,16615720869
2014,COL,12,11405912
2014,COG,12,164123
2014,COD,12,3210
2014,CRI,12,1853623
2014,DNK,12,2252048
2014,JPN,12,308132685
2014,MYS,2,9535576
2014,MAC,2,72120
2014,URY,11,888341
2014,VEN,11,1755277
2014,VEN,1,568080581
2014,URY,1,1634842
2014,USA,1,2449518
2014,GBR,1,65438
2014,EGY,1,16806595
2014,TUR,1,1079558
2014,USA,11,4388950
2014,ARE,1,84563
2014,ESP,1,14702
2014,IND,1,238025
2014,SEN,1,92350
2014,PRT,1,52500
2014,PER,1,11341019
2014,PRY,1,7397248
2014,PAN,1,20000
2014,NIC,1,28000
2014,THA,1,22000
2014,GBR,11,729436
2014,EGY,11,25030
2014,ARE,11,146760
2014,MEX,11,41263
2014,,11,268574
2014,MOZ,11,54
2014,NLD,11,201914
2014,CUW,11,315
2014,NZL,11,7142
2014,NIC,11,8992
2014,NGA,11,577
2014,PAN,11,55500
2014,PRY,11,2168954
2014,PER,11,422242
2014,PRT,11,1096380
2014,GNB,11,2399
2014,SAU,11,10586
2014,SEN,11,8828
2014,ESP,11,288968
2014,SUR,11,205046
2014,CHE,11,3388
2014,TTO,11,1652574
2014,NLD,1,33492
2014,,1,30336
2014,MEX,1,15000
2014,LBN,1,75374808
2014,IDN,2,129209
2014,IRN,2,281163626
2014,IRQ,2,106989040
2014,IRL,2,18085993
2014,ISR,2,56515667
2014,ITA,2,225360562
2014,CIV,2,6716707
2014,JPN,2,1094611630
2014,KAZ,2,13907778
2014,JOR,2,120098511
2014,KEN,2,2577141
2014,KOR,2,136984504
2014,KGZ,2,6694427
2014,LAO,2,21000
2014,LBN,2,114245390
2014,LVA,2,1900674
2014,LBR,2,2775042
2014,LBY,2,149203502
2014,LTU,2,3448644
2014,HUN,2,74413
2014,MDG,2,85521
2014,HKG,2,2229781909
2014,HTI,2,6278747
2014,JOR,1,21671297
2014,ITA,1,4000
2014,HKG,1,123600
2014,DEU,1,167404
2014,ECU,1,6681686
2014,DOM,1,167336
2014,BEN,1,902160
2014,COG,1,1770366
2014,COL,1,5701353
2014,CHN,1,11500
2014,CHL,1,2355440
2014,BOL,1,3909202
2014,BEL,1,115285
2014,ARG,1,10074763
2014,AGO,1,3683350
2014,WLD,1,742199317
2014,GRD,2,6142482
2014,GTM,2,1981
2014,GIN,2,2525247
2014,HND,2,597136
2014,PRY,14,8640
2014,MYS,4,36293
2014,ESP,14,168274
2014,AGO,3,2390138
2014,WLD,3,191927454
2014,CHL,6,133932
2014,CHN,6,78414
2014,COL,6,8662
2014,CZE,6,28242
2014,DNK,6,45020
2014,ECU,6,17150
2014,GNQ,6,7991
2014,DEU,6,153812
2014,GRD,6,3677
2014,ITA,6,2284356
2014,JPN,6,659793
2014,KOR,6,16699
2014,MEX,6,50
2014,ARG,3,1135329
2014,,6,16700
2014,AUS,3,2160445
2014,BEL,3,781691
2014,FRA,3,6413065
2014,FIN,3,3093
2014,GNQ,3,504910
2014,DNK,3,3451
2014,BEN,3,160720
2014,CZE,3,9402
2014,COD,3,429920
2014,COG,3,1223400
2014,COL,3,775335
2014,CHN,3,6653592
2014,CHL,3,54600
2014,LKA,3,4302
2014,CAN,3,994326
2014,CMR,3,341500
2014,BOL,3,183
2014,AUT,3,2878
2014,MOZ,6,768069
2014,NLD,6,12569543
2014,POL,6,2600
2014,DZA,4,39158623
2014,WLD,4,529914292
2014,YEM,7,127002
2014,VEN,7,4476550
2014,URY,7,6802983
2014,USA,7,2495898
2014,GBR,7,2174156
2014,EGY,7,7568200
2014,TUR,7,1557962
2014,ARE,7,64509
2014,CHE,7,84
2014,SUR,7,80
2014,ESP,7,122140
2014,VNM,7,4700094
2014,SGP,7,153146
2014,AGO,4,14047177
2014,ARG,4,1106953
2014,AUS,4,335
2014,AUT,4,18218
2014,PRT,6,20895
2014,RUS,6,26217
2014,IND,6,169190
2014,ESP,6,30
2014,THA,6,321
2014,GBR,6,7414
2014,USA,6,5002708
2014,GAB,3,2831915
2014,URY,6,447467
2014,PRT,14,26513
2014,CPV,4,17916
2014,CAN,4,6639838
2014,BOL,4,4784662
2014,BEL,4,1395176
2014,BHR,4,5953711
2014,BHS,4,146581
2014,VEN,6,1585
2014,DEU,3,607833
2014,GHA,3,129170
2014,GRC,3,3210
2014,SAU,4,17219642
2014,VCT,4,236700
2014,RUS,4,3070982
2014,QAT,4,2210112
2014,GNB,4,491
2014,PRT,4,624
2014,PHL,4,5280251
2014,PER,4,1492629
2014,PRY,4,13210720
2014,PAK,4,4406
2014,NOR,4,556809
2014,NGA,4,245000
2014,CHL,7,8723
2014,ABW,4,10841
2014,CUW,4,9250
2014,SEN,4,5820699
2014,SGP,4,40755
2014,VNM,4,5923
2014,ZAF,4,9477
2014,MUS,3,46523
2014,MYS,3,116875
2014,KOR,3,7477729
2014,JPN,3,6933616
2014,CIV,3,1430435
2014,ITA,3,1107309
2014,ISR,3,76797
2014,NLD,4,426763
2014,TUR,4,16463
2014,ARE,4,27159926
2014,TTO,4,6033442
2014,THA,4,15000
2014,CHE,4,222078
2014,SUR,4,50
2014,SDN,4,661431
2014,ESP,4,322745
2014,TUN,4,1827194
2014,WLD,16,1525607376
2014,OMN,4,1199854
2014,MEX,4,2423930
2014,GNQ,4,512711
2014,ECU,4,806421
2014,DOM,4,680442
2014,BEN,4,46842
2014,CUB,4,9840653
2014,HRV,4,2431784
2014,COD,4,485994
2014,COG,4,124300
2014,COL,4,2052394
2014,CHN,4,3540350
2014,CHL,4,4432530
2014,LKA,4,6537
2014,CYM,4,478688
2014,HUN,3,8348
2014,HKG,3,22222448
2014,FRA,4,1857933
2014,GEO,4,934200
2014,DEU,4,8561595
2014,GHA,4,809741
2014,MUS,4,344580
2014,MLI,4,12699
2014,MAC,4,36776
2014,LBY,4,610698
2014,KOR,4,170322
2014,JOR,4,113398
2014,JPN,4,2634417
2014,,4,3541858
2014,CIV,4,1289697
2014,ISR,4,521997
2014,IRL,4,389751
2014,HUN,4,710
2014,HKG,4,465920
2014,HND,4,102312
2014,HTI,4,479281
2014,GRD,4,146937
2014,ITA,4,87339
2014,AFG,16,299290
2014,ALB,16,23494
2014,DZA,16,883228
2014,VNM,16,111640
2014,ZAF,16,1471512
2014,ESP,16,23812397
2014,SDN,16,6960
2014,SUR,16,4172171
2014,SWE,16,5927667
2014,CHE,16,1755484
2014,TJK,16,1053100
2014,TGO,16,1632697
2014,TON,16,155232
2014,TTO,16,5750846
2014,ARE,16,16503855
2014,TUN,16,46134
2014,TUR,16,614025
2014,TKM,16,1993617
2014,SGP,16,8068643
2014,SLE,16,2622124
2014,SYC,16,993658
2014,SRB,16,544235
2014,NGA,16,1783259
2014,FSM,16,77833
2014,PLW,16,3404278
2014,PAN,16,646038
2014,PRY,16,8834441
2014,PER,16,32766
2014,PHL,16,4068401
2014,MKD,16,220186
2014,GNB,16,137976
2014,QAT,16,4495542
2014,KNA,16,350284
2014,LCA,16,486777
2014,VCT,16,591004
2014,STP,16,85878
2014,SAU,16,20684751
2014,SEN,16,487180
2014,TLS,16,642528
2014,NER,16,34311
2014,EGY,16,13485602
2014,TZA,16,79856
2014,CAN,7,116990
2014,MEX,7,6836
2014,LBN,7,34100
2014,KEN,7,59104
2014,JPN,7,791871
2014,ITA,7,107515
2014,IRL,7,40483
2014,IDN,7,1376133
2014,HKG,7,254132
2014,DEU,7,1702095
2014,FRA,7,45229
2014,FIN,7,144491
2014,GNQ,7,125198
2014,CRI,7,23435
2014,COL,7,198463
2014,BOL,7,95984
2014,BEL,7,54636
2014,ARG,7,655083
2014,AGO,7,433818
2014,USA,16,234780168
2014,URY,16,8175541
2014,YEM,16,322689
2014,,16,4756
2014,IND,7,19406044
2014,RUS,7,24000
2014,GNB,7,4140
2014,GBR,16,302214173
2014,PRT,7,1662773
2014,PAN,7,226106
2014,PAK,7,2150183
2014,CUW,7,2436
2014,NLD,7,872225
2014,MOZ,7,18892
2014,,7,24563
2014,WLD,7,61236626
2014,PRY,7,179639
2014,,3,6977368
2014,NZL,16,379781
2014,ABW,16,294397
2014,CPV,16,395644
2014,CYM,16,210238
2014,CAF,16,6349
2014,CHL,16,21566765
2014,CCK,16,92460
2014,COL,16,28558
2014,COM,16,36824
2014,COG,16,2653343
2014,COD,16,6894933
2014,HRV,16,5017709
2014,CUB,16,22017581
2014,BEN,16,5575854
2014,DMA,16,292036
2014,GNQ,16,834833
2014,FIN,16,1339186
2014,CAN,16,16553146
2014,CMR,16,582227
2014,BDI,16,718
2014,BRN,16,207632
2014,ASM,16,283279
2014,AGO,16,74864851
2014,ATG,16,501777
2014,AZE,16,74767
2014,ARG,16,12714838
2014,AUS,16,2734910
2014,BHS,16,2031151
2014,FRA,16,6634908
2014,BHR,16,3577629
2014,BRB,16,1927561
2014,BEL,16,38819084
2014,BMU,16,1234
2014,BOL,16,7594726
2014,BIH,16,59265
2014,BLZ,16,575783
2014,VGB,16,69412
2014,ARM,16,2323299
2014,NCL,16,5909
2014,GAB,16,2350141
2014,GMB,16,8481449
2014,KEN,16,909533
2014,KGZ,16,676544
2014,LBN,16,3080404
2014,LBR,16,6441759
2014,LBY,16,1528854
2014,MDV,16,1475227
2014,MLT,16,2394041
2014,MRT,16,119198
2014,MUS,16,5326257
2014,MAR,16,2182449
2014,MOZ,16,842994
2014,OMN,16,7994482
2014,NAM,16,105152
2014,NLD,16,279264499
2014,CUW,16,1351631
2014,JOR,16,6259505
2014,JPN,16,24045872
2014,JAM,16,8289092
2014,CIV,16,695641
2014,DEU,16,142835325
2014,GHA,16,5739199
2014,KIR,16,36198
2014,GRC,16,2276789
2014,GRD,16,307256
2014,GUM,16,114467
2014,GTM,16,813
2014,GEO,16,1089874
2014,GIN,16,3035810
2014,HTI,16,623228
2014,HKG,16,22177915
2014,IRN,16,157558
2014,IRQ,16,3217569
2014,IRL,16,6021708
2014,ISR,16,866556
2014,ITA,16,46791795
2014,GUY,16,2157768
2014,NLD,3,767407
2014,NZL,4,653775
2014,LKA,7,148502
2014,FIN,8,1321221
2014,EST,8,821848
2014,GNQ,8,95242
2014,ECU,8,211278
2014,DOM,8,49048
2014,DNK,8,3985154
2014,MEX,15,3205563
2014,BEN,8,6126
2014,MUS,15,881182
2014,MLT,15,18733
2014,MYS,15,20366565
2014,FRA,8,15249913
2014,LTU,15,246
2014,KOR,15,1934404
2014,KEN,15,445882
2014,JPN,15,25873892
2014,CIV,15,270998
2014,ITA,15,34598196
2014,ISR,15,115512
2014,IRQ,15,55777
2014,CZE,8,60280
2014,HRV,8,1797474
2014,CRI,8,94207
2014,COL,8,852733
2014,LBN,15,132031
2014,CHN,8,698298
2014,DEU,8,22873120
2014,GTM,8,1556618
2014,RUS,15,486074
2014,ROU,15,86439
2014,GNB,15,1525
2014,PRT,15,797634
2014,POL,15,31960
2014,PHL,15,205280
2014,PER,15,13631301
2014,PRY,15,12270784
2014,PAN,15,313580
2014,PAK,15,8425126
2014,NOR,15,514
2014,GHA,8,933529
2014,NIC,15,22673
2014,CUW,15,18090
2014,NLD,15,24771667
2014,MOZ,15,217261
2014,MAR,15,3125986
2014,,15,4353414
2014,JAM,8,83836
2014,ITA,8,11259853
2014,ISR,8,324296
2014,IRL,8,4144578
2014,IDN,8,25
2014,HKG,8,3936151
2014,NZL,15,1183878
2014,KNA,15,49789
2014,CHL,8,2671581
2014,BOL,8,1970197
2014,BGR,15,12570
2014,VGB,15,86200
2014,BOL,15,16686591
2014,BEL,15,3216437
2014,BGD,15,87922332
2014,AUS,15,8055402
2014,ARG,15,6923791
2014,ATG,15,284595
2014,AGO,15,5211734
2014,DZA,15,81677026
2014,WLD,15,1584456372
2014,BLR,15,2493
2014,EGY,4,12145263
2014,BHR,8,22320
2014,AUT,8,117452
2014,AUS,8,3356494
2014,ARG,8,13137886
2014,AGO,8,32025
2014,WLD,8,791271787
2014,LTU,5,2337239
2014,YEM,4,839466
2014,VEN,4,219988952
2014,URY,4,1713113
2014,USA,4,77513368
2014,GBR,4,5468878
2014,CAN,8,24785174
2014,CMR,15,34213
2014,CPV,15,482202
2014,BEL,8,3064885
2014,BRB,8,172032
2014,BGD,8,6865270
2014,IRN,15,34172262
2014,IDN,15,665755
2014,HKG,15,6944655
2014,HND,15,27939
2014,HTI,15,24219
2014,GUY,15,849339
2014,GTM,15,244188
2014,DEU,15,58020037
2014,CAN,15,367449
2014,FRA,15,2355962
2014,ECU,15,1088196
2014,DOM,15,88054
2014,DMA,15,49338
2014,CUB,15,80612967
2014,HRV,15,1511040
2014,CRI,15,244568
2014,COD,15,53862
2014,COG,15,28450
2014,COL,15,25206671
2014,CHN,15,421273210
2014,CHL,15,5038638
2014,GNQ,15,124124
2014,VCT,15,85447
2014,GRC,8,52988
2014,SEN,15,179
2014,BOL,6,4853
2014,BEL,6,547060
2014,ARG,6,78072
2014,AGO,6,173850
2014,WLD,6,23812077
2014,,5,499
2014,YEM,5,1489
2014,VEN,5,2174
2014,URY,5,881245
2014,BFA,5,15427
2014,USA,5,44393517
2014,GBR,5,1906532
2014,EGY,5,1512374
2014,MKD,5,35658
2014,UKR,5,20703005
2014,SAU,15,1847
2014,ARE,5,861846
2014,TGO,5,60050
2014,THA,5,96575
2014,CHE,5,1239372
2014,SUR,5,5637
2014,SDN,5,524
2014,ESP,5,12844586
2014,ZAF,5,346959
2014,VNM,5,2366700
2014,SGP,5,196316
2014,IND,5,11458
2014,SLE,5,291788
2014,SYC,5,21754
2014,CAN,6,537705
2014,URY,3,32331
2014,USA,3,88287062
2014,GBR,3,1612959
2014,GBR,14,70920
2014,USA,14,136910
2014,URY,14,4323
2014,MLT,8,77112
2014,LUX,8,431132
2014,LTU,8,534737
2014,LBY,8,189656
2014,LVA,8,116788
2014,LBN,8,4042752
2014,KOR,8,3672414
2014,JPN,8,4282669
2014,CUW,3,113452
2014,NGA,3,628333
2014,NOR,3,15541
2014,SRB,5,468933
2014,PAN,3,329
2014,PHL,3,3754
2014,POL,3,7319
2014,PRT,3,923877
2014,RUS,3,5818
2014,SYC,3,5145206
2014,SGP,3,680975
2014,VNM,3,4335266
2014,ESP,3,8820596
2014,SUR,3,157108
2014,SWE,3,65663
2014,CHE,3,86296
2014,THA,3,2615736
2014,ARE,3,846259
2014,UKR,3,823953
2014,PER,3,1940358
2014,SAU,5,818405
2014,TUR,5,1525674
2014,ROU,5,1297061
2014,MEX,5,302
2014,WSM,15,125301
2014,VEN,15,82363847
2014,URY,15,17263936
2014,USA,15,55217339
2014,GBR,15,1815352
2014,EGY,15,32652132
2014,TUR,15,982000
2014,RUS,5,10726161
2014,ARE,15,439817
2014,TTO,15,1121925
2014,MOZ,5,436135
2014,TGO,15,58064
2014,SYR,15,34635
2014,CHE,15,180710
2014,SWE,15,115145
2014,SUR,15,1210353
2014,ESP,15,3553832
2014,ZAF,15,6793902
2014,VNM,15,467401
2014,SVK,15,1192
2014,SGP,15,2563464
2014,IND,15,369609403
2014,SYC,15,18850
2014,THA,15,290756
2014,OMN,5,282904
2014,TUN,15,11078
2014,TLS,5,70973
2014,GNB,5,15921
2014,PRT,5,5755930
2014,POL,5,1500593
2014,PER,5,191818
2014,PRY,5,23808148
2014,PAN,5,45786
2014,PAK,5,92534
2014,FSM,5,265904
2014,NER,5,20135
2014,NZL,5,6874052
2014,ABW,5,6256
2014,CUW,5,16315
2014,NLD,5,7740751
2014,QAT,5,722453
2015,CHN,10,30356933
2015,BEL,10,1408028
2015,BRB,10,581920
2015,BGD,10,82758375
2015,BHS,10,402523
2015,AUT,10,11229591
2015,SUR,5,14324
2015,SWE,5,36616
2015,CHE,5,842431
2015,THA,5,150177
2015,TGO,5,75157
2015,ARE,5,801693
2015,URY,5,203852
2015,TUR,5,730839
2015,MKD,5,44098
2015,EGY,5,2270915
2015,GBR,5,983531
2015,TZA,5,9308
2015,USA,5,42900650
2015,ARG,10,3948364
2015,BOL,10,17418878
2015,AGO,10,12256930
2015,DZA,10,160309442
2015,WLD,10,5724924063
2015,YEM,5,760
2015,UKR,5,7035697
2015,ATG,10,245878
2015,CPV,5,5220
2015,MMR,10,664357
2015,CAN,5,2066697
2015,BGR,5,61322
2015,BRN,5,28639
2015,BOL,5,172776
2015,BEL,5,250044
2015,ARM,5,56715
2015,BHR,5,31430
2015,AUT,5,892512
2015,AUS,5,411668
2015,TCD,5,2052
2015,SDN,5,7956
2015,CHL,5,3587764
2015,CHN,5,1110065
2015,WLD,1,278156148
2015,ARG,1,11299983
2015,BEL,1,207505
2015,BOL,1,3539494
2015,CAN,1,60000
2015,CHL,1,3420357
2015,COL,1,7935236
2015,COL,5,1443157
2015,CAF,5,1247
2015,CHL,10,3686309
2015,CPV,10,6027083
2015,CAN,10,883850
2015,BGR,10,149576
2015,SSD,5,1265
2015,HKG,1,207328
2015,ZAF,5,3743765
2015,NGA,6,35550
2015,PRY,6,2805
2015,PER,6,53366
2015,PRT,6,22312
2015,IND,6,156620
2015,ESP,6,35769
2015,THA,6,3433
2015,TTO,6,312
2015,GBR,6,4170
2015,USA,6,3743436
2015,URY,6,622914
2015,IRL,5,57500
2015,IRN,5,7546
2015,HUN,5,54381
2015,HKG,5,241410034
2015,HTI,5,40076
2015,GIN,5,5476
2015,GRC,5,36236
2015,GHA,5,1723320
2015,DEU,5,21915994
2015,PSE,5,2656
2015,GMB,5,2760
2015,GEO,5,386342
2015,NLD,6,7782579
2015,MOZ,6,1081968
2015,MEX,6,2364
2015,JPN,6,71504
2015,DEU,1,7183
2015,ECU,1,7773018
2015,DOM,1,1501416
2015,CIV,1,147072
2015,JOR,1,20208067
2015,LBN,1,42667887
2015,,1,35964
2015,PRY,1,6675649
2015,PER,1,9986878
2015,PRT,1,3796
2015,QAT,1,1
2015,GAB,5,442073
2015,WLD,6,16665793
2015,ARG,6,58100
2015,BEL,6,250922
2015,BOL,6,16264
2015,CAN,6,439990
2015,CHL,6,77586
2015,CHN,6,55492
2015,COL,6,57149
2015,DEU,6,166342
2015,HKG,6,3956
2015,HUN,6,21525
2015,ITA,6,1774249
2015,AGO,6,125116
2015,ESP,5,9280680
2015,FRA,5,2789331
2015,ECU,5,101556
2015,CUW,5,17949
2015,ABW,5,44019
2015,NZL,5,5878790
2015,NER,5,8832
2015,NGA,5,64000
2015,PAN,5,37372
2015,PRY,5,16580136
2015,PER,5,3250684
2015,POL,5,1732775
2015,PRT,5,5029119
2015,GNB,5,26704
2015,TLS,5,129235
2015,QAT,5,400857
2015,ROU,5,593296
2015,RUS,5,13538505
2015,SAU,5,851216
2015,SEN,5,10550
2015,SRB,5,283216
2015,SYC,5,54146
2015,SLE,5,238074
2015,IND,5,205125
2015,SGP,5,26056
2015,VNM,5,9533084
2015,NLD,5,4501081
2015,OMN,5,192197
2015,MOZ,5,259015
2015,MNE,5,31200
2015,DNK,5,60834
2015,BEN,5,2543797
2015,CUB,5,149710
2015,CRI,5,163248
2015,COD,5,213571
2015,IRQ,1,11020110
2015,COM,5,1489
2015,ISR,5,105663
2015,ITA,5,8525360
2015,CIV,5,319217
2015,JPN,5,8116270
2015,GNQ,5,352622
2015,JOR,5,16648
2015,KOR,5,562132
2015,KWT,5,299121
2015,LBN,5,270627
2015,LVA,5,512803
2015,LBR,5,68540
2015,LTU,5,865451
2015,MAC,5,25212
2015,MWI,5,3254
2015,MLT,5,44
2015,MEX,5,6344
2015,MDA,5,142416
2015,KEN,5,48260
2015,COG,5,1359180
2015,SGP,9,7679173
2015,TUN,4,902222
2015,ESP,7,80089
2015,CHE,7,8415
2015,TTO,7,54523
2015,ARE,7,1262318
2015,TUR,7,33486
2015,EGY,7,5228179
2015,GBR,7,1940577
2015,USA,7,4349810
2015,URY,7,4449889
2015,VEN,7,5631370
2015,ARG,5,3132515
2015,AZE,5,63115
2015,AGO,5,7001380
2015,ALB,5,148191
2015,WLD,5,446824550
2015,URY,8,10490258
2015,USA,8,108196629
2015,GBR,8,142676268
2015,EGY,8,371766
2015,TUR,8,122070
2015,TUN,8,848281
2015,ARE,8,18822834
2015,CHE,8,4035590
2015,SWE,8,1539430
2015,SUR,8,19285
2015,ESP,8,72426706
2015,ZAF,8,661434
2015,SVN,8,61716
2015,VNM,8,94065
2015,ZAF,7,3639
2015,SVK,8,12230
2015,VNM,7,6056414
2015,IND,7,42023705
2015,CYP,7,33895
2015,DOM,7,7849
2015,ECU,7,336
2015,GNQ,7,41731
2015,FRA,7,52640
2015,DEU,7,1256335
2015,GTM,7,7998
2015,HKG,7,128962
2015,IDN,7,1686830
2015,IRL,7,10184
2015,ITA,7,490835
2015,JAM,7,24795
2015,JPN,7,819229
2015,JOR,7,15320
2015,LBN,7,8313
2015,LUX,7,1223
2015,MYS,7,16694
2015,MEX,7,8703
2015,,7,25855
2015,NPL,7,733252
2015,NLD,7,652669
2015,CUW,7,30
2015,NGA,7,272054
2015,PAK,7,7647604
2015,PAN,7,211906
2015,PRY,7,766445
2015,PRT,7,2213367
2015,RUS,7,21706
2015,SAU,7,47482
2015,SGP,7,146994
2015,CRI,7,158176
2015,SGP,8,352597
2015,SEN,8,20356
2015,HKG,8,1445891
2015,GTM,8,1531648
2015,GRD,8,181
2015,GRC,8,873152
2015,GHA,8,906342
2015,DEU,8,25372949
2015,FRA,8,13199212
2015,FIN,8,652502
2015,EST,8,1049438
2015,GNQ,8,21952
2015,SLV,8,34636
2015,ECU,8,88824
2015,DOM,8,18750
2015,DNK,8,4231076
2015,CRI,8,33829
2015,COL,8,1005477
2015,CHN,8,663961
2015,CHL,8,3635760
2015,CAN,8,21478639
2015,BOL,8,7322230
2015,BEL,8,4460321
2015,BRB,8,369194
2015,BGD,8,12058527
2015,BHR,8,186614
2015,AUT,8,38060
2015,AUS,8,4531299
2015,ARG,8,15880059
2015,AGO,8,29227
2015,WLD,8,827281390
2015,IRL,8,7239959
2015,IND,8,490960
2015,ISR,8,746955
2015,JAM,8,113933
2015,SAU,8,1257406
2015,RWA,8,573
2015,RUS,8,5273411
2015,QAT,8,161494
2015,PRT,8,25337762
2015,POL,8,1442476
2015,PER,8,6203279
2015,PRY,8,303327
2015,PAN,8,11378
2015,PAK,8,44100
2015,NOR,8,1490491
2015,NGA,8,90916
2015,NZL,8,1377784
2015,CUW,8,170110
2015,NLD,8,265820942
2015,OMN,8,1162570
2015,MAR,8,23972
2015,,8,38325
2015,MEX,8,5356892
2015,MLT,8,78120
2015,LUX,8,461502
2015,LTU,8,208166
2015,LBY,8,514500
2015,LVA,8,810975
2015,LBN,8,1024221
