,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Country,Country Code,Year,PIB_(1000_US$),contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,dist,distcap,distw,distwces,Commodity Code,Simple Average,Weighted Average,Imports Value in 1000 USD,Exp,ln_PIB,ln_Import,ln_distw,ln_Tariff
4151,4151,4151,4151,China,CHN,2005,2285965892.36054,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,13,16.44,19.66,689.055,BRA,21.55005448198049,6.535321093662289,9.754742734671906,2.9785861147190205
4152,4152,4152,4152,China,CHN,2005,2285965892.36054,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,14,9.75,4.61,435.306,BRA,21.55005448198049,6.076049232060778,9.754742734671906,1.5282278570085572
4153,4153,4153,4153,China,CHN,2005,2285965892.36054,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,15,17.21,19.89,173810.641,BRA,21.55005448198049,12.065721715485827,9.754742734671906,2.9902170928658807
4154,4154,4154,4154,Cote d'Ivoire,CIV,2005,17084928.9274555,0,0,0,0,0,0,0,0,5630.741,5328.7840000000015,5234.485,5127.833,2,20.0,20.0,8205.318000000001,BRA,16.653707283584655,9.01253775962874,8.563023742152094,2.995732273553991
4155,4155,4155,4155,Cote d'Ivoire,CIV,2005,17084928.9274555,0,0,0,0,0,0,0,0,5630.741,5328.7840000000015,5234.485,5127.833,3,15.0,10.06,68.821,BRA,16.653707283584655,4.231508930923457,8.563023742152094,2.3085671646715933
4156,4156,4156,4156,Cote d'Ivoire,CIV,2005,17084928.9274555,0,0,0,0,0,0,0,0,5630.741,5328.7840000000015,5234.485,5127.833,4,8.75,10.6,461.415,BRA,16.653707283584655,6.1342978549641485,8.563023742152094,2.3608540011180215
4157,4157,4157,4157,Cote d'Ivoire,CIV,2005,17084928.9274555,0,0,0,0,0,0,0,0,5630.741,5328.7840000000015,5234.485,5127.833,5,5.0,5.0,7.359,BRA,16.653707283584655,1.995924053944462,8.563023742152094,1.6094379124341003
4158,4158,4158,4158,Cote d'Ivoire,CIV,2005,17084928.9274555,0,0,0,0,0,0,0,0,5630.741,5328.7840000000015,5234.485,5127.833,7,20.0,20.0,0.287,BRA,16.653707283584655,-1.248273063222516,8.563023742152094,2.995732273553991
4159,4159,4159,4159,Cote d'Ivoire,CIV,2005,17084928.9274555,0,0,0,0,0,0,0,0,5630.741,5328.7840000000015,5234.485,5127.833,8,20.0,20.0,22.335,BRA,16.653707283584655,3.106154954804082,8.563023742152094,2.995732273553991
4160,4160,4160,4160,Cote d'Ivoire,CIV,2005,17084928.9274555,0,0,0,0,0,0,0,0,5630.741,5328.7840000000015,5234.485,5127.833,9,20.0,20.0,151.986,BRA,16.653707283584655,5.023788411341168,8.563023742152094,2.995732273553991
4161,4161,4161,4161,Cote d'Ivoire,CIV,2005,17084928.9274555,0,0,0,0,0,0,0,0,5630.741,5328.7840000000015,5234.485,5127.833,11,10.0,10.0,0.067,BRA,16.653707283584655,-2.703062659591171,8.563023742152094,2.302585092994046
4162,4162,4162,4162,Cote d'Ivoire,CIV,2005,17084928.9274555,0,0,0,0,0,0,0,0,5630.741,5328.7840000000015,5234.485,5127.833,12,5.0,5.0,2.307,BRA,16.653707283584655,0.8359479791916166,8.563023742152094,1.6094379124341003
4163,4163,4163,4163,Cote d'Ivoire,CIV,2005,17084928.9274555,0,0,0,0,0,0,0,0,5630.741,5328.7840000000015,5234.485,5127.833,15,15.0,13.58,626.193,BRA,16.653707283584655,6.439658630292616,8.563023742152094,2.60859812213055
4164,4164,4164,4164,Cameroon,CMR,2005,17944084.2014901,0,0,0,0,0,0,0,0,6997.694,6895.9569999999985,6782.7519999999995,6706.325,1,5.0,5.0,2.862,BRA,16.702771047630495,1.0515206811342592,8.822138198284454,1.6094379124341003
4165,4165,4165,4165,Cameroon,CMR,2005,17944084.2014901,0,0,0,0,0,0,0,0,6997.694,6895.9569999999985,6782.7519999999995,6706.325,2,20.0,20.0,4479.352,BRA,16.702771047630495,8.4072336720901,8.822138198284454,2.995732273553991
4166,4166,4166,4166,Cameroon,CMR,2005,17944084.2014901,0,0,0,0,0,0,0,0,6997.694,6895.9569999999985,6782.7519999999995,6706.325,3,20.0,20.0,254.12400000000002,BRA,16.702771047630495,5.5378223368694455,8.822138198284454,2.995732273553991
4167,4167,4167,4167,Cameroon,CMR,2005,17944084.2014901,0,0,0,0,0,0,0,0,6997.694,6895.9569999999985,6782.7519999999995,6706.325,4,15.83,12.17,731.7669999999997,BRA,16.702771047630495,6.595462157280271,8.822138198284454,2.498973906999436
4168,4168,4168,4168,Cameroon,CMR,2005,17944084.2014901,0,0,0,0,0,0,0,0,6997.694,6895.9569999999985,6782.7519999999995,6706.325,8,30.0,30.0,0.6990000000000001,BRA,16.702771047630495,-0.3581045367483267,8.822138198284454,3.4011973816621555
4169,4169,4169,4169,Cameroon,CMR,2005,17944084.2014901,0,0,0,0,0,0,0,0,6997.694,6895.9569999999985,6782.7519999999995,6706.325,9,30.0,30.0,60.083,BRA,16.702771047630495,4.095726939631351,8.822138198284454,3.4011973816621555
4170,4170,4170,4170,Colombia,COL,2005,145180960.251663,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,1,7.5,5.0,367.624,BRA,18.793491524013607,5.90706067670725,8.367735416000595,1.6094379124341003
4171,4171,4171,4171,Colombia,COL,2005,145180960.251663,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,2,20.0,20.0,42.095,BRA,18.793491524013607,3.739928968789627,8.367735416000595,2.995732273553991
4172,4172,4172,4172,Colombia,COL,2005,145180960.251663,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,3,20.0,20.0,205.77200000000002,BRA,18.793491524013607,5.326768759721938,8.367735416000595,2.995732273553991
4173,4173,4173,4173,Colombia,COL,2005,145180960.251663,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,4,16.67,11.93,139.892,BRA,18.793491524013607,4.94087069633374,8.367735416000595,2.4790562361098245
4174,4174,4174,4174,Colombia,COL,2005,145180960.251663,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,5,5.0,5.0,1382.236,BRA,18.793491524013607,7.231457756752931,8.367735416000595,1.6094379124341003
4175,4175,4175,4175,Colombia,COL,2005,145180960.251663,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,6,5.0,5.0,9.151,BRA,18.793491524013607,2.213863162933241,8.367735416000595,1.6094379124341003
4176,4176,4176,4176,Colombia,COL,2005,145180960.251663,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,7,15.0,15.0,0.092,BRA,18.793491524013607,-2.385966701933097,8.367735416000595,2.70805020110221
4177,4177,4177,4177,Colombia,COL,2005,145180960.251663,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,8,15.0,15.0,93.20100000000001,BRA,18.793491524013607,4.5347584512477175,8.367735416000595,2.70805020110221
4178,4178,4178,4178,Colombia,COL,2005,145180960.251663,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,9,12.5,10.0,206.488,BRA,18.793491524013607,5.330242299332411,8.367735416000595,2.302585092994046
4179,4179,4179,4179,Colombia,COL,2005,145180960.251663,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,10,7.5,5.06,2310.15,BRA,18.793491524013607,7.745067736472584,8.367735416000595,1.6213664832993742
4180,4180,4180,4180,Colombia,COL,2005,145180960.251663,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,11,20.0,20.0,198.274,BRA,18.793491524013607,5.2896499124564755,8.367735416000595,2.995732273553991
4181,4181,4181,4181,Colombia,COL,2005,145180960.251663,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,12,8.57,6.94,14196.385,BRA,18.793491524013607,9.56074263371422,8.367735416000595,1.937301774518713
4182,4182,4182,4182,Colombia,COL,2005,145180960.251663,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,13,10.0,9.05,365.212,BRA,18.793491524013607,5.900478006888536,8.367735416000595,2.2027647577118348
4183,4183,4183,4183,Colombia,COL,2005,145180960.251663,1,0,0,0,0,0,0,0,4399.134,3756.413,4305.874,4157.855,15,17.74,16.88,1554.471,BRA,18.793491524013607,7.348890573808549,8.367735416000595,2.826129489167811
4184,4184,4184,4184,Costa Rica,CRI,2005,19948261.084372602,0,0,0,0,0,0,0,0,5523.376,4908.824000000001,5368.428000000001,5275.892,1,9.0,9.0,0.546,BRA,16.808652533810577,-0.6051363032372319,8.588290407216778,2.1972245773362196
4185,4185,4185,4185,Costa Rica,CRI,2005,19948261.084372602,0,0,0,0,0,0,0,0,5523.376,4908.824000000001,5368.428000000001,5275.892,3,0.0,0.0,32.341,BRA,16.808652533810577,3.476335775130395,8.588290407216778,-inf
4186,4186,4186,4186,Costa Rica,CRI,2005,19948261.084372602,0,0,0,0,0,0,0,0,5523.376,4908.824000000001,5368.428000000001,5275.892,4,13.25,9.01,30.663,BRA,16.808652533810577,3.423056716015049,8.588290407216778,2.1983350716202463
4187,4187,4187,4187,Costa Rica,CRI,2005,19948261.084372602,0,0,0,0,0,0,0,0,5523.376,4908.824000000001,5368.428000000001,5275.892,6,10.5,9.63,23.537,BRA,16.808652533810577,3.158573651059819,8.588290407216778,2.2648832258100344
4188,4188,4188,4188,Costa Rica,CRI,2005,19948261.084372602,0,0,0,0,0,0,0,0,5523.376,4908.824000000001,5368.428000000001,5275.892,8,14.0,14.0,39.887,BRA,16.808652533810577,3.6860504562703893,8.588290407216778,2.6390573296152584
4189,4189,4189,4189,Costa Rica,CRI,2005,19948261.084372602,0,0,0,0,0,0,0,0,5523.376,4908.824000000001,5368.428000000001,5275.892,9,11.35,9.03,25.741,BRA,16.808652533810577,3.2480850514521875,8.588290407216778,2.200552367428894
4190,4190,4190,4190,Costa Rica,CRI,2005,19948261.084372602,0,0,0,0,0,0,0,0,5523.376,4908.824000000001,5368.428000000001,5275.892,10,35.0,35.0,0.048,BRA,16.808652533810577,-3.036554268074246,8.588290407216778,3.5553480614894135
4191,4191,4191,4191,Costa Rica,CRI,2005,19948261.084372602,0,0,0,0,0,0,0,0,5523.376,4908.824000000001,5368.428000000001,5275.892,11,6.0,1.21,474.815,BRA,16.808652533810577,6.162925254485857,8.588290407216778,0.1906203596086497
4192,4192,4192,4192,Costa Rica,CRI,2005,19948261.084372602,0,0,0,0,0,0,0,0,5523.376,4908.824000000001,5368.428000000001,5275.892,12,1.0,0.0,1058.587,BRA,16.808652533810577,6.964690278978183,8.588290407216778,-inf
4193,4193,4193,4193,Costa Rica,CRI,2005,19948261.084372602,0,0,0,0,0,0,0,0,5523.376,4908.824000000001,5368.428000000001,5275.892,13,0.0,0.0,51.401,BRA,16.808652533810577,3.9396576275247868,8.588290407216778,-inf
4194,4194,4194,4194,Costa Rica,CRI,2005,19948261.084372602,0,0,0,0,0,0,0,0,5523.376,4908.824000000001,5368.428000000001,5275.892,15,3.33,4.81,161.416,BRA,16.808652533810577,5.083984883512377,8.588290407216778,1.5706970841176697
4195,4195,4195,4195,Cuba,CUB,2005,42643836.1,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,1,2.5,2.43,3.4760000000000004,BRA,17.568393298597034,1.2458822074031457,8.680635314639517,0.8878912573524571
4196,4196,4196,4196,Cuba,CUB,2005,42643836.1,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,2,10.0,10.0,20621.168999999998,BRA,17.568393298597034,9.934073448495512,8.680635314639517,2.302585092994046
4197,4197,4197,4197,Cuba,CUB,2005,42643836.1,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,4,22.0,18.9,5516.794,BRA,17.568393298597034,8.61555217344172,8.680635314639517,2.9391619220655967
4198,4198,4198,4198,Cuba,CUB,2005,42643836.1,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,9,30.0,30.0,4350.987,BRA,17.568393298597034,8.378157994897323,8.680635314639517,3.4011973816621555
4199,4199,4199,4199,Cuba,CUB,2005,42643836.1,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,11,4.0,4.0,98.626,BRA,17.568393298597034,4.591334918531619,8.680635314639517,1.3862943611198906
4200,4200,4200,4200,Cuba,CUB,2005,42643836.1,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,12,4.0,4.0,11102.801000000001,BRA,17.568393298597034,9.314952697809794,8.680635314639517,1.3862943611198906
4201,4201,4201,4201,Cuba,CUB,2005,42643836.1,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,13,10.0,7.32,43.195,BRA,17.568393298597034,3.7657247478108475,8.680635314639517,1.9906103279732201
4202,4202,4202,4202,Cuba,CUB,2005,42643836.1,0,0,0,0,0,0,0,0,6475.084,5731.499,5887.786,5766.812,15,11.43,17.13,25279.298,BRA,17.568393298597034,10.137741078887887,8.680635314639517,2.8408313123360287
4203,4203,4203,4203,Dominica,DMA,2005,364255.07407407404,0,0,0,0,0,0,0,0,4610.269,3762.862,4193.616,4007.4970000000003,2,20.0,20.0,196.197,BRA,12.805609654156925,5.279119256494484,8.34131864789952,2.995732273553991
4204,4204,4204,4204,Dominica,DMA,2005,364255.07407407404,0,0,0,0,0,0,0,0,4610.269,3762.862,4193.616,4007.4970000000003,4,3.33,3.11,67.319,BRA,12.805609654156925,4.209442514785658,8.34131864789952,1.1346227261911428
4205,4205,4205,4205,Dominica,DMA,2005,364255.07407407404,0,0,0,0,0,0,0,0,4610.269,3762.862,4193.616,4007.4970000000003,7,22.5,22.5,0.7040000000000001,BRA,12.805609654156925,-0.35097692282409454,8.34131864789952,3.1135153092103742
4206,4206,4206,4206,Dominican Republic,DOM,2005,36119047.2521794,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,2,22.8,22.8,17.233,BRA,17.402330908872244,2.84682615029944,8.51358187846809,3.126760535960395
4207,4207,4207,4207,Dominican Republic,DOM,2005,36119047.2521794,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,3,14.0,11.49,102.837,BRA,17.402330908872244,4.633145210443604,8.51358187846809,2.4414770918606643
4208,4208,4208,4208,Dominican Republic,DOM,2005,36119047.2521794,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,4,20.0,20.0,1353.721,BRA,17.402330908872244,7.210612376109754,8.51358187846809,2.995732273553991
4209,4209,4209,4209,Dominican Republic,DOM,2005,36119047.2521794,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,8,20.0,20.0,18.528,BRA,17.402330908872244,2.919283101390585,8.51358187846809,2.995732273553991
4210,4210,4210,4210,Dominican Republic,DOM,2005,36119047.2521794,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,9,15.5,15.55,738.3760000000003,BRA,17.402330908872244,6.604453179951859,8.51358187846809,2.744060638625243
4211,4211,4211,4211,Dominican Republic,DOM,2005,36119047.2521794,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,11,9.0,4.42,225.248,BRA,17.402330908872244,5.417202017425721,8.51358187846809,1.4861396960896067
4212,4212,4212,4212,Dominican Republic,DOM,2005,36119047.2521794,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,12,0.0,0.0,13427.688,BRA,17.402330908872244,9.50507412279871,8.51358187846809,-inf
4213,4213,4213,4213,Dominican Republic,DOM,2005,36119047.2521794,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,13,8.5,8.05,8.387,BRA,17.402330908872244,2.1266828880022746,8.51358187846809,2.0856720914304723
4214,4214,4214,4214,Dominican Republic,DOM,2005,36119047.2521794,0,0,0,0,0,0,0,0,5311.118,4505.733,4981.976,4840.746,15,3.7,3.02,2867.908,BRA,17.402330908872244,7.96133812310179,8.51358187846809,1.1052568313867783
4215,4215,4215,4215,Ecuador,ECU,2005,41507085.0,0,0,0,0,0,0,0,0,4309.081,3779.018,4265.742,4164.416,1,10.0,10.0,18.646,BRA,17.541374693521,2.925631645874502,8.358371419002697,2.302585092994046
4216,4216,4216,4216,Ecuador,ECU,2005,41507085.0,0,0,0,0,0,0,0,0,4309.081,3779.018,4265.742,4164.416,2,20.0,20.0,1266.6589999999999,BRA,17.541374693521,7.1441380043964715,8.358371419002697,2.995732273553991
4217,4217,4217,4217,Ecuador,ECU,2005,41507085.0,0,0,0,0,0,0,0,0,4309.081,3779.018,4265.742,4164.416,3,13.75,8.1,26.225,BRA,17.541374693521,3.266713154282361,8.358371419002697,2.0918640616783932
4218,4218,4218,4218,Ecuador,ECU,2005,41507085.0,0,0,0,0,0,0,0,0,4309.081,3779.018,4265.742,4164.416,4,17.5,19.95,156.732,BRA,17.541374693521,5.054537340383384,8.358371419002697,2.9932291433358724
4219,4219,4219,4219,Ecuador,ECU,2005,41507085.0,0,0,0,0,0,0,0,0,4309.081,3779.018,4265.742,4164.416,5,0.0,0.0,39.181999999999995,BRA,17.541374693521,3.66821745766584,8.358371419002697,-inf
4220,4220,4220,4220,Ecuador,ECU,2005,41507085.0,0,0,0,0,0,0,0,0,4309.081,3779.018,4265.742,4164.416,9,10.0,10.0,1371.664,BRA,17.541374693521,7.223779880334245,8.358371419002697,2.302585092994046
4221,4221,4221,4221,Ecuador,ECU,2005,41507085.0,0,0,0,0,0,0,0,0,4309.081,3779.018,4265.742,4164.416,10,0.0,0.0,796.166,BRA,17.541374693521,6.679807706815942,8.358371419002697,-inf
4222,4222,4222,4222,Ecuador,ECU,2005,41507085.0,0,0,0,0,0,0,0,0,4309.081,3779.018,4265.742,4164.416,12,2.25,0.1,522.863,BRA,17.541374693521,6.259319479463147,8.358371419002697,-2.3025850929940455
4223,4223,4223,4223,Ecuador,ECU,2005,41507085.0,0,0,0,0,0,0,0,0,4309.081,3779.018,4265.742,4164.416,13,11.0,12.28,112.141,BRA,17.541374693521,4.719757008080414,8.358371419002697,2.5079719227189963
4224,4224,4224,4224,Ecuador,ECU,2005,41507085.0,0,0,0,0,0,0,0,0,4309.081,3779.018,4265.742,4164.416,15,16.25,19.28,1090.988,BRA,17.541374693521,6.994838986689171,8.358371419002697,2.9590682891823996
4225,4225,4225,4225,"Egypt, Arab Rep.",EGY,2005,89685725.23025171,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.815999999999,2,15.8,5.02,254184.43300000002,BRA,18.311822175348922,12.44581539668055,9.185821629269567,1.6134299337036377
4226,4226,4226,4226,"Egypt, Arab Rep.",EGY,2005,89685725.23025171,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.815999999999,4,7.25,6.78,652.46,BRA,18.311822175348922,6.48074983463577,9.185821629269567,1.9139771019523042
4227,4227,4227,4227,"Egypt, Arab Rep.",EGY,2005,89685725.23025171,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.815999999999,5,2.0,2.0,43.041000000000004,BRA,18.311822175348922,3.7621531497843628,9.185821629269567,0.6931471805599453
4228,4228,4228,4228,"Egypt, Arab Rep.",EGY,2005,89685725.23025171,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.815999999999,7,5.0,5.0,18.383,BRA,18.311822175348922,2.911426324500735,9.185821629269567,1.6094379124341003
4229,4229,4229,4229,"Egypt, Arab Rep.",EGY,2005,89685725.23025171,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.815999999999,8,12.0,12.0,28.361,BRA,18.311822175348922,3.3450149619731633,9.185821629269567,2.4849066497880004
4230,4230,4230,4230,"Egypt, Arab Rep.",EGY,2005,89685725.23025171,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.815999999999,9,11.75,5.76,1690.299,BRA,18.311822175348922,7.432660715345,9.185821629269567,1.7509374747078
4231,4231,4231,4231,"Egypt, Arab Rep.",EGY,2005,89685725.23025171,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.815999999999,10,2.0,2.0,43896.198,BRA,18.311822175348922,10.689582989390201,9.185821629269567,0.6931471805599453
4232,4232,4232,4232,"Egypt, Arab Rep.",EGY,2005,89685725.23025171,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.815999999999,11,12.0,12.0,0.314,BRA,18.311822175348922,-1.1583622930738837,9.185821629269567,2.4849066497880004
4233,4233,4233,4233,"Egypt, Arab Rep.",EGY,2005,89685725.23025171,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.815999999999,12,2.5,0.6,24798.882,BRA,18.311822175348922,10.11855385049175,9.185821629269567,-0.5108256237659907
4234,4234,4234,4234,"Egypt, Arab Rep.",EGY,2005,89685725.23025171,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.815999999999,13,2.0,2.0,147.649,BRA,18.311822175348922,4.994837835393546,9.185821629269567,0.6931471805599453
4235,4235,4235,4235,"Egypt, Arab Rep.",EGY,2005,89685725.23025171,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.815999999999,14,2.0,2.0,65.37100000000001,BRA,18.311822175348922,4.180078735044729,9.185821629269567,0.6931471805599453
4236,4236,4236,4236,"Egypt, Arab Rep.",EGY,2005,89685725.23025171,0,0,0,0,0,0,0,0,10229.25,9886.343,9757.794,9698.815999999999,15,5.97,2.06,14549.663999999999,BRA,18.311822175348922,9.58532317954949,9.185821629269567,0.7227059828014898
4237,4237,4237,4237,Gabon,GAB,2005,9578973.59100958,0,0,0,0,0,0,0,0,6608.553000000001,6547.0369999999975,6379.831,6317.45,2,20.0,20.0,18510.531000000006,BRA,16.07508100339386,9.826095092352183,8.760896886959783,2.995732273553991
4238,4238,4238,4238,Gabon,GAB,2005,9578973.59100958,0,0,0,0,0,0,0,0,6608.553000000001,6547.0369999999975,6379.831,6317.45,3,20.0,20.0,239.592,BRA,16.07508100339386,5.478937476702233,8.760896886959783,2.995732273553991
4239,4239,4239,4239,Gabon,GAB,2005,9578973.59100958,0,0,0,0,0,0,0,0,6608.553000000001,6547.0369999999975,6379.831,6317.45,4,15.0,18.68,544.2090000000002,BRA,16.07508100339386,6.299333364249881,8.760896886959783,2.9274534328006965
4240,4240,4240,4240,Gabon,GAB,2005,9578973.59100958,0,0,0,0,0,0,0,0,6608.553000000001,6547.0369999999975,6379.831,6317.45,5,30.0,30.0,34.510999999999996,BRA,16.07508100339386,3.5412781137981684,8.760896886959783,3.4011973816621555
4241,4241,4241,4241,Gabon,GAB,2005,9578973.59100958,0,0,0,0,0,0,0,0,6608.553000000001,6547.0369999999975,6379.831,6317.45,8,30.0,30.0,0.135,BRA,16.07508100339386,-2.0024805005437076,8.760896886959783,3.4011973816621555
4242,4242,4242,4242,Gabon,GAB,2005,9578973.59100958,0,0,0,0,0,0,0,0,6608.553000000001,6547.0369999999975,6379.831,6317.45,9,30.0,30.0,0.036000000000000004,BRA,16.07508100339386,-3.324236340526027,8.760896886959783,3.4011973816621555
4243,4243,4243,4243,Georgia,GEO,2005,6410823.63325426,0,0,0,0,0,0,0,0,11846.24,11399.65,11252.82,11194.32,2,11.87,11.83,5408.0,BRA,15.673498312569814,8.5956346177228,9.328374042887592,2.4706386779902956
4244,4244,4244,4244,Georgia,GEO,2005,6410823.63325426,0,0,0,0,0,0,0,0,11846.24,11399.65,11252.82,11194.32,5,12.0,12.0,26.0,BRA,15.673498312569814,3.258096538021482,9.328374042887592,2.4849066497880004
4245,4245,4245,4245,Georgia,GEO,2005,6410823.63325426,0,0,0,0,0,0,0,0,11846.24,11399.65,11252.82,11194.32,9,12.0,12.0,13.0,BRA,15.673498312569814,2.5649493574615367,9.328374042887592,2.4849066497880004
4246,4246,4246,4246,Guinea,GIN,2005,2937071.7672557607,0,0,0,0,0,0,0,0,4984.344,4529.304,4763.165,4612.971,2,20.0,20.0,50.205,BRA,14.892923645447675,3.9161146233313997,8.468667642233171,2.995732273553991
4247,4247,4247,4247,Guatemala,GTM,2005,27211377.1073763,0,0,0,0,0,0,0,0,6390.672,5779.934,6234.895,6159.7609999999995,1,5.0,5.0,0.85,BRA,17.119145719819684,-0.16251892949777494,8.737917017555334,1.6094379124341003
4248,4248,4248,4248,Guatemala,GTM,2005,27211377.1073763,0,0,0,0,0,0,0,0,6390.672,5779.934,6234.895,6159.7609999999995,3,12.5,13.19,1.8359999999999999,BRA,17.119145719819684,0.6075892921982986,8.737917017555334,2.579458966729223
4249,4249,4249,4249,Guatemala,GTM,2005,27211377.1073763,0,0,0,0,0,0,0,0,6390.672,5779.934,6234.895,6159.7609999999995,4,13.61,13.87,0.122,BRA,17.119145719819684,-2.1037342342488805,8.737917017555334,2.6297282343267403
4250,4250,4250,4250,Guatemala,GTM,2005,27211377.1073763,0,0,0,0,0,0,0,0,6390.672,5779.934,6234.895,6159.7609999999995,6,2.5,4.51,8.956,BRA,17.119145719819684,2.1923236987365082,8.737917017555334,1.506297153514587
4251,4251,4251,4251,Guatemala,GTM,2005,27211377.1073763,0,0,0,0,0,0,0,0,6390.672,5779.934,6234.895,6159.7609999999995,9,8.13,8.9,183.054,BRA,17.119145719819684,5.209781191280513,8.737917017555334,2.186051276738094
4252,4252,4252,4252,Guatemala,GTM,2005,27211377.1073763,0,0,0,0,0,0,0,0,6390.672,5779.934,6234.895,6159.7609999999995,11,2.5,3.71,374.625,BRA,17.119145719819684,5.925925525636827,8.737917017555334,1.3110318766193438
4253,4253,4253,4253,Guatemala,GTM,2005,27211377.1073763,0,0,0,0,0,0,0,0,6390.672,5779.934,6234.895,6159.7609999999995,12,0.0,0.0,2651.6279999999997,BRA,17.119145719819684,7.882929069973574,8.737917017555334,-inf
4254,4254,4254,4254,Guatemala,GTM,2005,27211377.1073763,0,0,0,0,0,0,0,0,6390.672,5779.934,6234.895,6159.7609999999995,13,0.0,0.0,117.781,BRA,17.119145719819684,4.7688269678862225,8.737917017555334,-inf
4255,4255,4255,4255,Guatemala,GTM,2005,27211377.1073763,0,0,0,0,0,0,0,0,6390.672,5779.934,6234.895,6159.7609999999995,15,6.46,7.6,34.967,BRA,17.119145719819684,3.554404759577169,8.737917017555334,2.028148247292285
4256,4256,4256,4256,Honduras,HND,2005,9672035.70939793,0,0,0,0,0,0,0,0,6086.675,5455.174,5985.354,5901.361,4,12.5,12.5,285.382,BRA,16.08474936330861,5.653828633677465,8.697070764112581,2.5257286443082556
4257,4257,4257,4257,Honduras,HND,2005,9672035.70939793,0,0,0,0,0,0,0,0,6086.675,5455.174,5985.354,5901.361,9,10.0,10.0,48.224,BRA,16.08474936330861,3.875856822444085,8.697070764112581,2.302585092994046
4258,4258,4258,4258,Honduras,HND,2005,9672035.70939793,0,0,0,0,0,0,0,0,6086.675,5455.174,5985.354,5901.361,12,0.0,0.0,1460.351,BRA,16.08474936330861,7.286432096767203,8.697070764112581,-inf
4259,4259,4259,4259,Honduras,HND,2005,9672035.70939793,0,0,0,0,0,0,0,0,6086.675,5455.174,5985.354,5901.361,13,0.0,0.0,104.133,BRA,16.08474936330861,4.64566892826797,8.697070764112581,-inf
4260,4260,4260,4260,Honduras,HND,2005,9672035.70939793,0,0,0,0,0,0,0,0,6086.675,5455.174,5985.354,5901.361,15,5.0,5.0,16.959,BRA,16.08474936330861,2.830798666361263,8.697070764112581,1.6094379124341003
4261,4261,4261,4261,Indonesia,IDN,2005,285868618.22401696,0,0,0,0,0,0,0,0,15644.48,16326.22,16024.37,15994.88,2,10.0,10.0,46.015,BRA,19.47104288639916,3.8289674302908203,9.68186596744353,2.302585092994046
